*
Temp0 deg C	Temp1 deg C	Time (sec)
132.013873	20.366455	1062.000000
131.863620	20.062847	1064.000000
131.863620	20.366455	1066.000000
131.863620	20.366455	1068.000000
131.863620	20.214651	1070.000000
131.863620	20.214651	1072.000000
131.863620	20.062847	1074.000000
131.863620	20.214651	1076.000000
131.863620	20.214651	1078.000000
131.863620	20.214651	1080.000000
131.563164	20.366455	1082.000000
131.563164	20.366455	1084.000000
131.563164	20.366455	1086.000000
131.563164	20.214651	1088.000000
131.563164	20.366455	1090.000000
131.412961	20.366455	1092.000000
131.563164	20.366455	1094.000000
131.262759	20.366455	1096.000000
131.262759	20.214651	1098.000000
131.262759	20.214651	1100.000000
130.962403	20.366455	1102.000000
130.962403	20.366455	1104.000000
130.962403	20.366455	1106.000000
129.012093	20.214651	1108.000000
116.366340	20.366455	1110.000000
49.423321	20.366455	1112.000000
34.229165	20.062847	1114.000000
50.307297	20.366455	1116.000000
62.044976	20.366455	1118.000000
94.606557	20.366455	1120.000000
80.317127	20.366455	1122.000000
