*
Temp0 deg C	Temp1 deg C	Time (sec)
201.587287	21.361585	362.000000
201.282219	21.209930	364.000000
200.977135	21.209930	366.000000
200.672036	21.209930	368.000000
200.519484	21.209930	370.000000
200.214363	21.209930	372.000000
199.756655	21.209930	374.000000
199.604080	21.209930	376.000000
199.451499	21.209930	378.000000
199.146331	21.209930	380.000000
198.841149	21.209930	382.000000
198.535954	21.513240	384.000000
198.230747	21.513240	386.000000
197.925527	21.513240	388.000000
197.620296	21.513240	390.000000
197.467677	21.513240	392.000000
197.162427	21.513240	394.000000
196.857167	21.513240	396.000000
196.551895	21.513240	398.000000
196.246613	21.513240	400.000000
195.941320	21.513240	402.000000
195.483361	21.209930	404.000000
195.330704	21.209930	406.000000
195.025382	21.513240	408.000000
194.720051	21.513240	410.000000
194.414710	21.513240	412.000000
194.109361	21.361585	414.000000
193.804003	21.513240	416.000000
193.498638	21.361585	418.000000
193.193264	21.513240	420.000000
192.887884	21.513240	422.000000
192.582496	21.513240	424.000000
192.124400	21.361585	426.000000
191.818996	21.513240	428.000000
191.666292	21.513240	430.000000
191.208170	21.513240	432.000000
190.902748	21.513240	434.000000
190.597321	21.513240	436.000000
190.291890	21.513240	438.000000
189.986454	21.513240	440.000000
189.681014	21.513240	442.000000
189.375569	21.513240	444.000000
188.917397	21.513240	446.000000
188.611945	21.209930	448.000000
188.306490	21.209930	450.000000
188.001032	21.209930	452.000000
187.695572	21.209930	454.000000
187.390111	21.209930	456.000000
187.084648	21.209930	458.000000
186.626451	21.209930	460.000000
186.320986	21.209930	462.000000
186.015520	21.209930	464.000000
185.710055	21.209930	466.000000
185.404590	21.209930	468.000000
185.099125	21.209930	470.000000
184.793661	21.209930	472.000000
184.335468	21.209930	474.000000
184.030008	21.209930	476.000000
183.724550	21.209930	478.000000
183.419095	21.513240	480.000000
182.960917	21.361585	482.000000
182.808193	21.513240	484.000000
182.350025	21.209930	486.000000
182.044585	21.209930	488.000000
181.739149	21.209930	490.000000
181.433717	21.209930	492.000000
181.128291	21.209930	494.000000
180.670160	21.361585	496.000000
180.364747	21.361585	498.000000
180.059340	21.361585	500.000000
179.601243	21.361585	502.000000
179.295853	21.361585	504.000000
178.990470	21.361585	506.000000
178.685095	21.209930	508.000000
178.227046	21.209930	510.000000
177.921691	21.209930	512.000000
177.463676	21.209930	514.000000
177.158344	21.209930	516.000000
176.853021	21.209930	518.000000
176.395054	21.209930	520.000000
175.937114	21.209930	522.000000
175.784470	21.209930	524.000000
175.479195	21.361585	526.000000
175.021305	21.361585	528.000000
174.716059	21.209930	530.000000
174.258211	21.209930	532.000000
174.105604	21.209930	534.000000
173.495201	21.209930	536.000000
173.190020	21.209930	538.000000
172.884853	21.513240	540.000000
172.579700	21.513240	542.000000
172.274561	21.361585	544.000000
171.816880	21.361585	546.000000
171.511780	21.209930	548.000000
171.206696	21.513240	550.000000
170.901628	21.513240	552.000000
170.444059	21.513240	554.000000
170.139033	21.513240	556.000000
169.834024	21.513240	558.000000
169.376542	21.513240	560.000000
169.224060	21.513240	562.000000
168.766632	21.513240	564.000000
168.309252	21.513240	566.000000
168.004354	21.513240	568.000000
167.699476	21.513240	570.000000
167.242194	21.513240	572.000000
166.937367	21.513240	574.000000
166.632561	21.513240	576.000000
166.175393	21.513240	578.000000
165.870641	21.361585	580.000000
165.565910	21.513240	582.000000
165.108853	21.513240	584.000000
164.804178	21.513240	586.000000
164.499527	21.513240	588.000000
164.042597	21.513240	590.000000
163.738005	21.513240	592.000000
163.433438	21.513240	594.000000
163.128895	21.513240	596.000000
162.824377	21.513240	598.000000
162.367644	21.513240	600.000000
161.910976	21.513240	602.000000
161.606561	21.513240	604.000000
161.302172	21.513240	606.000000
160.997811	21.513240	608.000000
160.693476	21.513240	610.000000
160.237023	21.513240	612.000000
159.932758	21.513240	614.000000
159.476417	21.816470	616.000000
159.172223	21.664855	618.000000
158.868059	21.513240	620.000000
158.563923	21.664855	622.000000
158.259818	21.816470	624.000000
157.803712	21.816470	626.000000
157.347683	21.664855	628.000000
157.195683	21.816470	630.000000
156.739747	21.816470	632.000000
156.435826	21.664855	634.000000
156.131937	21.816470	636.000000
155.676159	21.816470	638.000000
155.372351	21.816470	640.000000
155.068576	21.816470	642.000000
154.764834	21.816470	644.000000
154.461125	21.513240	646.000000
154.005630	21.816470	648.000000
153.702006	21.664855	650.000000
153.398417	21.816470	652.000000
152.943094	21.816470	654.000000
152.639592	21.816470	656.000000
152.184410	21.816470	658.000000
151.880998	21.816470	660.000000
151.577622	21.816470	662.000000
151.274282	21.816470	664.000000
150.970979	21.816470	666.000000
150.667713	21.816470	668.000000
150.364484	21.816470	670.000000
149.909706	21.816470	672.000000
149.606572	21.816470	674.000000
149.151947	21.816470	676.000000
148.848909	21.816470	678.000000
148.545909	21.816470	680.000000
148.242949	21.816470	682.000000
147.940028	21.816470	684.000000
147.637147	21.816470	686.000000
147.334306	21.816470	688.000000
146.880114	21.816470	690.000000
146.577374	21.816470	692.000000
146.274674	21.816470	694.000000
145.820707	21.816470	696.000000
145.518111	21.968045	698.000000
145.215556	21.816470	700.000000
145.064289	22.119620	702.000000
144.610572	21.816470	704.000000
144.156940	21.816470	706.000000
143.854575	21.816470	708.000000
143.552254	21.816470	710.000000
143.249976	21.816470	712.000000
142.796645	21.816470	714.000000
142.645549	21.816470	716.000000
142.192350	21.816470	718.000000
142.041298	21.816470	720.000000
141.588231	21.816470	722.000000
141.286239	21.816470	724.000000
140.984291	21.816470	726.000000
140.682389	21.816470	728.000000
140.380531	21.816470	730.000000
140.078719	21.816470	732.000000
139.776953	21.816470	734.000000
139.324383	21.816470	736.000000
139.022732	21.816470	738.000000
138.721126	21.816470	740.000000
138.419568	21.816470	742.000000
138.118055	21.664855	744.000000
137.967323	21.816470	746.000000
137.515172	21.816470	748.000000
137.364486	21.664855	750.000000
137.063138	21.513240	752.000000
136.761838	21.664855	754.000000
136.611200	21.664855	756.000000
136.309972	21.664855	758.000000
136.008791	21.513240	760.000000
135.858224	21.513240	762.000000
135.707658	21.513240	764.000000
135.406574	21.513240	766.000000
135.105537	21.513240	768.000000
135.105537	21.513240	770.000000
134.804550	21.513240	772.000000
134.804550	21.513240	774.000000
134.654080	21.513240	776.000000
134.503611	21.513240	778.000000
134.503611	21.513240	780.000000
134.503611	21.513240	782.000000
134.503611	21.513240	784.000000
134.654080	21.513240	786.000000
134.654080	21.513240	788.000000
134.804550	21.513240	790.000000
134.955044	21.513240	792.000000
134.955044	21.513240	794.000000
135.105537	21.513240	796.000000
135.105537	21.513240	798.000000
135.256056	21.513240	800.000000
135.406574	21.513240	802.000000
135.406574	21.513240	804.000000
135.406574	21.513240	806.000000
135.406574	21.513240	808.000000
135.406574	21.513240	810.000000
135.557116	21.513240	812.000000
135.707658	21.513240	814.000000
135.707658	21.513240	816.000000
135.707658	21.513240	818.000000
135.707658	21.513240	820.000000
135.707658	21.513240	822.000000
135.707658	21.513240	824.000000
135.707658	21.513240	826.000000
135.707658	21.513240	828.000000
135.707658	21.513240	830.000000
135.707658	21.513240	832.000000
135.707658	21.513240	834.000000
135.707658	21.513240	836.000000
135.707658	21.513240	838.000000
135.707658	21.361585	840.000000
135.707658	21.513240	842.000000
135.707658	21.209930	844.000000
135.707658	21.209930	846.000000
135.707658	21.209930	848.000000
135.707658	21.209930	850.000000
135.707658	21.209930	852.000000
135.707658	21.209930	854.000000
135.707658	21.209930	856.000000
135.707658	21.209930	858.000000
135.707658	21.209930	860.000000
135.707658	21.209930	862.000000
135.557116	21.209930	864.000000
135.406574	21.209930	866.000000
135.406574	21.209930	868.000000
135.406574	21.209930	870.000000
135.406574	21.209930	872.000000
135.406574	21.209930	874.000000
135.406574	21.209930	876.000000
135.406574	21.209930	878.000000
135.406574	21.209930	880.000000
135.406574	21.209930	882.000000
135.256056	21.209930	884.000000
135.105537	21.209930	886.000000
135.105537	21.209930	888.000000
135.105537	21.209930	890.000000
135.105537	21.209930	892.000000
135.105537	21.209930	894.000000
134.955044	21.209930	896.000000
134.804550	21.209930	898.000000
134.804550	21.209930	900.000000
134.804550	21.209930	902.000000
134.804550	21.209930	904.000000
134.503611	21.209930	906.000000
134.503611	21.209930	908.000000
134.503611	21.209930	910.000000
134.503611	21.209930	912.000000
134.202720	21.209930	914.000000
134.202720	21.209930	916.000000
134.202720	21.209930	918.000000
133.901879	21.209930	920.000000
133.901879	21.209930	922.000000
133.901879	21.209930	924.000000
133.751483	21.361585	926.000000
133.601087	21.361585	928.000000
133.450716	21.209930	930.000000
133.300344	21.209930	932.000000
133.300344	21.209930	934.000000
133.300344	21.209930	936.000000
132.999650	21.209930	938.000000
132.999650	21.209930	940.000000
132.849328	21.209930	942.000000
132.699006	21.209930	944.000000
132.398412	21.209930	946.000000
132.398412	21.209930	948.000000
132.097867	21.209930	950.000000
131.797372	21.058235	952.000000
131.647150	21.058235	954.000000
131.346730	20.906540	956.000000
131.196533	20.906540	958.000000
130.896188	21.209930	960.000000
130.595894	21.209930	962.000000
130.445772	21.209930	964.000000
130.295650	20.906540	966.000000
129.995457	21.209930	968.000000
129.845386	21.058235	970.000000
129.695314	20.906540	972.000000
129.395223	21.209930	974.000000
129.245202	21.209930	976.000000
128.945187	21.209930	978.000000
128.795192	21.209930	980.000000
128.495253	21.209930	982.000000
128.345309	21.209930	984.000000
128.045447	21.209930	986.000000
128.045447	21.209930	988.000000
