*
Temp0 deg C	Temp1 deg C	Time (sec)
136.554860	21.456520	568.000000
136.554860	21.456520	570.000000
136.404250	21.456520	572.000000
136.253640	21.456520	574.000000
136.103055	21.456520	576.000000
135.952469	21.456520	578.000000
135.952469	21.456520	580.000000
135.651345	21.456520	582.000000
135.651345	21.304858	584.000000
135.350269	21.456520	586.000000
135.350269	21.456520	588.000000
135.049242	21.456520	590.000000
135.049242	21.456520	592.000000
134.898753	21.456520	594.000000
134.748264	21.456520	596.000000
134.597799	21.456520	598.000000
134.447334	21.456520	600.000000
134.296893	21.456520	602.000000
134.146453	21.456520	604.000000
133.996037	21.456520	606.000000
133.845621	21.456520	608.000000
133.695229	21.304858	610.000000
133.544838	21.456520	612.000000
133.544838	21.456520	614.000000
133.394471	21.304858	616.000000
133.244104	21.456520	618.000000
133.244104	21.456520	620.000000
133.093762	21.304858	622.000000
132.943420	21.456520	624.000000
132.943420	21.456520	626.000000
132.642785	21.456520	628.000000
132.642785	21.153195	630.000000
132.642785	21.304858	632.000000
132.492492	21.304858	634.000000
132.342199	21.304858	636.000000
132.342199	21.456520	638.000000
132.342199	21.456520	640.000000
132.342199	21.304858	642.000000
132.342199	21.456520	644.000000
132.041664	21.304858	646.000000
132.191932	21.304858	648.000000
132.041664	21.304858	650.000000
132.191932	21.153195	652.000000
132.041664	21.153195	654.000000
132.041664	21.304858	656.000000
132.041664	21.153195	658.000000
132.041664	21.304858	660.000000
132.041664	21.153195	662.000000
132.342199	21.456520	664.000000
132.342199	21.456520	666.000000
132.342199	21.456520	668.000000
132.342199	21.304858	670.000000
132.342199	21.304858	672.000000
132.342199	21.456520	674.000000
132.342199	21.456520	676.000000
132.342199	21.304858	678.000000
132.342199	21.456520	680.000000
132.342199	21.304858	682.000000
132.342199	21.456520	684.000000
132.492492	21.304858	686.000000
132.642785	21.456520	688.000000
132.642785	21.304858	690.000000
132.642785	21.304858	692.000000
132.642785	21.304858	694.000000
132.642785	21.304858	696.000000
132.642785	21.153195	698.000000
132.642785	21.304858	700.000000
132.642785	21.304858	702.000000
132.642785	21.304858	704.000000
132.943420	21.456520	706.000000
132.943420	21.456520	708.000000
132.943420	21.456520	710.000000
132.943420	21.456520	712.000000
132.943420	21.456520	714.000000
132.943420	21.456520	716.000000
132.943420	21.456520	718.000000
132.943420	21.456520	720.000000
132.943420	21.456520	722.000000
132.943420	21.456520	724.000000
132.943420	21.456520	726.000000
132.943420	21.456520	728.000000
132.943420	21.456520	730.000000
132.943420	21.456520	732.000000
132.943420	21.456520	734.000000
132.943420	21.456520	736.000000
132.943420	21.456520	738.000000
132.943420	21.456520	740.000000
133.093762	21.456520	742.000000
132.943420	21.456520	744.000000
132.943420	21.456520	746.000000
132.943420	21.456520	748.000000
132.943420	21.456520	750.000000
133.093762	21.456520	752.000000
132.943420	21.456520	754.000000
132.943420	21.456520	756.000000
133.093762	21.456520	758.000000
132.943420	21.456520	760.000000
132.943420	21.456520	762.000000
133.093762	21.456520	764.000000
132.943420	21.456520	766.000000
132.943420	21.456520	768.000000
133.093762	21.456520	770.000000
132.943420	21.456520	772.000000
133.093762	21.456520	774.000000
133.093762	21.456520	776.000000
133.093762	21.456520	778.000000
132.943420	21.456520	780.000000
133.093762	21.456520	782.000000
132.943420	21.456520	784.000000
132.943420	21.456520	786.000000
132.943420	21.456520	788.000000
132.943420	21.456520	790.000000
132.943420	21.456520	792.000000
132.943420	21.456520	794.000000
132.943420	21.456520	796.000000
132.943420	21.456520	798.000000
132.943420	21.456520	800.000000
132.943420	21.456520	802.000000
132.943420	21.456520	804.000000
132.943420	21.456520	806.000000
132.943420	21.456520	808.000000
132.943420	21.456520	810.000000
132.943420	21.456520	812.000000
132.943420	21.456520	814.000000
132.943420	21.456520	816.000000
132.943420	21.456520	818.000000
132.943420	21.456520	820.000000
132.943420	21.456520	822.000000
132.943420	21.456520	824.000000
132.943420	21.456520	826.000000
132.943420	21.456520	828.000000
132.943420	21.456520	830.000000
132.943420	21.456520	832.000000
132.943420	21.456520	834.000000
132.793102	21.456520	836.000000
132.943420	21.456520	838.000000
132.793102	21.456520	840.000000
132.943420	21.456520	842.000000
132.642785	21.456520	844.000000
132.642785	21.456520	846.000000
132.943420	21.456520	848.000000
