*
Temp0 deg C	Temp1 deg C	Time (sec)
160.799081	21.163523	310.000000
160.342620	21.163523	312.000000
159.734098	21.163523	314.000000
159.429880	21.163523	316.000000
158.821531	21.163523	318.000000
158.213299	21.163523	320.000000
157.757200	21.315184	322.000000
157.301178	21.315184	324.000000
156.693251	21.315184	326.000000
156.085451	21.315184	328.000000
155.629681	21.163523	330.000000
155.173993	21.163523	332.000000
154.566519	21.163523	334.000000
153.959180	21.163523	336.000000
153.503778	21.163523	338.000000
153.048428	21.315184	340.000000
152.441436	21.315184	342.000000
152.137993	21.163523	344.000000
151.531215	21.315184	346.000000
151.076223	21.163523	348.000000
150.621323	21.315184	350.000000
150.166498	21.163523	352.000000
149.711767	21.315184	354.000000
149.257112	21.163523	356.000000
148.802554	21.315184	358.000000
148.196606	21.163523	360.000000
147.742244	21.163523	362.000000
147.287981	21.163523	364.000000
146.985186	21.163523	366.000000
146.379718	21.163523	368.000000
145.925719	21.163523	370.000000
145.471824	21.163523	372.000000
145.018012	21.163523	374.000000
144.564304	21.163523	376.000000
144.261883	21.163523	378.000000
143.657167	21.163523	380.000000
143.354873	21.163523	382.000000
142.901509	21.163523	384.000000
142.448254	21.163523	386.000000
141.844061	21.163523	388.000000
141.542030	21.163523	390.000000
141.240045	21.163523	392.000000
140.787145	21.163523	394.000000
140.334358	21.163523	396.000000
140.032553	21.163523	398.000000
139.579925	21.163523	400.000000
139.278234	21.163523	402.000000
138.976590	21.163523	404.000000
138.674992	21.163523	406.000000
138.373440	21.163523	408.000000
138.071935	21.163523	410.000000
137.921206	21.163523	412.000000
137.770477	21.466846	414.000000
137.770477	21.466846	416.000000
137.770477	21.315184	418.000000
137.770477	21.315184	420.000000
137.770477	21.466846	422.000000
137.770477	21.466846	424.000000
137.469065	21.466846	426.000000
137.469065	21.315184	428.000000
137.167701	21.466846	430.000000
137.167701	21.466846	432.000000
137.017043	21.466846	434.000000
136.866385	21.466846	436.000000
136.565116	21.466846	438.000000
136.565116	21.466846	440.000000
136.263895	21.466846	442.000000
135.962721	21.466846	444.000000
135.962721	21.466846	446.000000
135.962721	21.466846	448.000000
135.661596	21.466846	450.000000
135.511057	21.163523	452.000000
135.360519	21.315184	454.000000
135.059490	21.163523	456.000000
135.059490	21.163523	458.000000
134.758510	21.315184	460.000000
134.758510	21.466846	462.000000
134.457578	21.466846	464.000000
134.457578	21.466846	466.000000
134.307137	21.466846	468.000000
134.156695	21.466846	470.000000
133.855862	21.466846	472.000000
133.855862	21.466846	474.000000
133.705469	21.466846	476.000000
133.555077	21.466846	478.000000
133.404709	21.466846	480.000000
133.254341	21.466846	482.000000
132.953655	21.466846	484.000000
132.953655	21.466846	486.000000
132.653019	21.466846	488.000000
132.653019	21.466846	490.000000
132.352432	21.466846	492.000000
132.352432	21.466846	494.000000
132.051895	21.466846	496.000000
132.051895	21.466846	498.000000
131.901651	21.466846	500.000000
131.751408	21.466846	502.000000
131.751408	21.466846	504.000000
131.450970	21.466846	506.000000
131.450970	21.466846	508.000000
131.450970	21.466846	510.000000
131.150583	21.466846	512.000000
131.150583	21.466846	514.000000
131.000415	21.466846	516.000000
130.850246	21.466846	518.000000
130.850246	21.466846	520.000000
130.549960	21.466846	522.000000
130.549960	21.466846	524.000000
130.549960	21.466846	526.000000
130.549960	21.618467	528.000000
130.399842	21.618467	530.000000
130.249724	21.770088	532.000000
130.249724	21.770088	534.000000
130.249724	21.770088	536.000000
130.399842	21.770088	538.000000
130.249724	21.770088	540.000000
130.249724	21.770088	542.000000
130.249724	21.770088	544.000000
130.249724	21.466846	546.000000
130.249724	21.618467	548.000000
130.399842	21.466846	550.000000
130.549960	21.466846	552.000000
130.549960	21.618467	554.000000
130.549960	21.770088	556.000000
130.549960	21.770088	558.000000
130.549960	21.770088	560.000000
130.549960	21.770088	562.000000
130.549960	21.770088	564.000000
130.549960	21.618467	566.000000
130.549960	21.770088	568.000000
130.850246	21.770088	570.000000
130.700103	21.770088	572.000000
130.700103	21.770088	574.000000
130.850246	21.618467	576.000000
130.850246	21.770088	578.000000
130.850246	21.770088	580.000000
131.000415	21.770088	582.000000
131.000415	21.770088	584.000000
131.150583	21.770088	586.000000
131.150583	21.770088	588.000000
131.150583	21.770088	590.000000
131.150583	21.770088	592.000000
131.150583	21.770088	594.000000
131.150583	21.921669	596.000000
131.150583	21.921669	598.000000
131.150583	21.921669	600.000000
131.300777	22.073250	602.000000
131.450970	22.073250	604.000000
131.450970	22.073250	606.000000
131.450970	22.073250	608.000000
131.450970	22.073250	610.000000
131.450970	21.770088	612.000000
131.450970	21.770088	614.000000
131.450970	21.770088	616.000000
131.450970	21.770088	618.000000
131.450970	21.770088	620.000000
131.450970	21.770088	622.000000
131.450970	22.073250	624.000000
131.601189	22.073250	626.000000
131.450970	22.073250	628.000000
131.751408	22.073250	630.000000
131.450970	22.073250	632.000000
131.751408	22.376332	634.000000
131.751408	22.376332	636.000000
131.751408	22.073250	638.000000
131.751408	22.073250	640.000000
131.450970	22.073250	642.000000
131.450970	22.073250	644.000000
131.601189	22.073250	646.000000
131.601189	22.073250	648.000000
131.450970	22.224791	650.000000
131.751408	22.376332	652.000000
131.751408	22.073250	654.000000
131.601189	22.073250	656.000000
131.751408	22.073250	658.000000
131.751408	22.073250	660.000000
131.751408	22.073250	662.000000
131.751408	22.073250	664.000000
131.751408	22.073250	666.000000
131.751408	22.073250	668.000000
131.751408	22.073250	670.000000
131.751408	22.073250	672.000000
131.751408	21.921669	674.000000
131.751408	21.770088	676.000000
131.751408	21.770088	678.000000
131.751408	21.466846	680.000000
131.751408	21.466846	682.000000
131.751408	21.466846	684.000000
131.751408	21.466846	686.000000
131.751408	21.466846	688.000000
131.751408	21.466846	690.000000
131.751408	21.466846	692.000000
131.751408	21.466846	694.000000
131.751408	21.466846	696.000000
131.751408	21.466846	698.000000
131.751408	21.466846	700.000000
131.751408	21.466846	702.000000
131.751408	21.466846	704.000000
131.751408	21.770088	706.000000
131.751408	21.770088	708.000000
131.751408	21.618467	710.000000
131.751408	21.770088	712.000000
131.751408	21.466846	714.000000
131.751408	21.466846	716.000000
131.751408	21.466846	718.000000
131.751408	21.466846	720.000000
131.751408	21.466846	722.000000
131.751408	21.466846	724.000000
131.751408	21.466846	726.000000
131.751408	21.466846	728.000000
131.751408	21.466846	730.000000
131.751408	21.466846	732.000000
131.751408	21.466846	734.000000
131.751408	21.466846	736.000000
131.751408	21.466846	738.000000
131.751408	21.466846	740.000000
131.751408	21.466846	742.000000
131.751408	21.466846	744.000000
131.751408	21.466846	746.000000
131.751408	21.163523	748.000000
131.601189	21.163523	750.000000
131.751408	21.163523	752.000000
131.751408	21.011822	754.000000
131.751408	21.011822	756.000000
131.751408	20.860121	758.000000
131.751408	20.860121	760.000000
131.751408	21.011822	762.000000
131.751408	21.163523	764.000000
131.751408	21.163523	766.000000
131.751408	21.163523	768.000000
131.601189	21.163523	770.000000
131.450970	21.011822	772.000000
131.450970	20.860121	774.000000
131.450970	20.860121	776.000000
131.450970	20.860121	778.000000
131.450970	20.860121	780.000000
131.450970	20.860121	782.000000
131.450970	20.860121	784.000000
131.450970	20.860121	786.000000
131.450970	20.860121	788.000000
131.450970	20.860121	790.000000
131.601189	20.860121	792.000000
131.601189	20.860121	794.000000
131.450970	20.860121	796.000000
131.601189	20.860121	798.000000
131.450970	20.860121	800.000000
131.450970	20.860121	802.000000
131.450970	20.860121	804.000000
131.450970	20.860121	806.000000
131.450970	20.860121	808.000000
131.450970	20.860121	810.000000
131.450970	20.860121	812.000000
131.450970	20.860121	814.000000
131.450970	21.011822	816.000000
131.450970	21.011822	818.000000
131.300777	21.163523	820.000000
131.450970	21.163523	822.000000
131.150583	21.163523	824.000000
131.150583	21.163523	826.000000
131.300777	21.163523	828.000000
131.300777	21.163523	830.000000
131.150583	21.163523	832.000000
131.300777	21.163523	834.000000
131.150583	21.163523	836.000000
131.150583	21.163523	838.000000
131.150583	21.163523	840.000000
131.150583	21.163523	842.000000
131.150583	21.163523	844.000000
131.150583	21.163523	846.000000
131.150583	21.163523	848.000000
131.150583	21.163523	850.000000
131.150583	21.163523	852.000000
131.150583	21.163523	854.000000
131.150583	21.163523	856.000000
131.000415	21.163523	858.000000
131.000415	21.163523	860.000000
130.850246	21.163523	862.000000
130.850246	21.163523	864.000000
131.000415	21.163523	866.000000
131.000415	21.466846	868.000000
131.000415	21.466846	870.000000
131.150583	21.315184	872.000000
130.850246	21.163523	874.000000
131.000415	21.163523	876.000000
130.850246	21.163523	878.000000
130.850246	21.163523	880.000000
130.850246	21.163523	882.000000
131.000415	21.163523	884.000000
130.850246	21.163523	886.000000
130.850246	21.466846	888.000000
130.850246	21.315184	890.000000
130.850246	21.466846	892.000000
130.850246	21.466846	894.000000
130.850246	21.466846	896.000000
130.850246	21.466846	898.000000
130.850246	21.466846	900.000000
130.850246	21.466846	902.000000
130.549960	21.466846	904.000000
130.549960	21.466846	906.000000
130.700103	21.466846	908.000000
130.549960	21.466846	910.000000
130.549960	21.466846	912.000000
130.549960	21.466846	914.000000
130.549960	21.466846	916.000000
130.549960	21.466846	918.000000
130.249724	21.466846	920.000000
130.549960	21.466846	922.000000
130.399842	21.315184	924.000000
130.249724	21.466846	926.000000
130.249724	21.315184	928.000000
130.249724	21.163523	930.000000
130.249724	21.163523	932.000000
130.249724	21.163523	934.000000
130.249724	21.163523	936.000000
130.099631	21.163523	938.000000
129.949539	21.163523	940.000000
130.099631	21.315184	942.000000
129.949539	21.466846	944.000000
129.949539	21.466846	946.000000
129.949539	21.466846	948.000000
129.949539	21.466846	950.000000
129.949539	21.466846	952.000000
129.949539	21.466846	954.000000
129.649404	21.466846	956.000000
