System ID,,"4483C1713"
Method name only,,"Compression_Cylindrical_Plastic_NEW"
Test type,,"Compression"
Sample file name,,"N02DPMMA"
Last test date,,"Monday, September 9, 2024"
Last test time,,"6:04:21 PM"
Course,,"NPRE 432"
Lab Section Number,,"02"
Group,,"D"
Material,,"PMMA"
Other Information,,""
Crosshead Speed,(mm/min),"5.00"
Geometry,,"Circular"
Diameter,(mm),"19.16"
Length,(mm),"65.17"
Final Diameter,,"0.00"
Final Length,,"0.00"
Final Specimen State,,"BARRELED, BUCKLED, CRACKED INTO MANY PIECES"
Notes During Test,,""

Results Table 1
,,"1"
Maximum Force,(kN),"33.30"
Maximum Strain,(%),"48.02"
,,
,,
,,
,,
Time,Displacement,Force,Compressive strain (Displacement)
(s),(mm),(kN),(mm/mm)
"298.50","24.88","25.19","0.3817"
"299.00","24.92","25.18","0.3823"
"299.50","24.96","25.17","0.3830"
"300.00","25.00","25.17","0.3836"
"300.50","25.04","25.15","0.3843"
"301.00","25.08","25.14","0.3849"
"301.50","25.13","25.10","0.3855"
"302.00","25.17","25.09","0.3862"
"302.50","25.21","25.07","0.3868"
"303.00","25.25","25.05","0.3875"
"303.50","25.29","25.04","0.3881"
"304.00","25.33","25.03","0.3887"
"304.50","25.38","25.02","0.3894"
"305.00","25.42","24.96","0.3900"
"305.50","25.46","24.95","0.3906"
"306.00","25.50","24.94","0.3913"
"306.50","25.54","24.93","0.3919"
"307.00","25.58","24.92","0.3926"
"307.50","25.63","24.91","0.3932"
"308.00","25.67","24.10","0.3938"
"308.50","25.71","24.13","0.3945"
"309.00","25.75","24.16","0.3951"
"309.50","25.79","24.17","0.3958"
"310.00","25.83","24.19","0.3964"
"310.50","25.88","24.20","0.3970"
"311.00","25.92","24.23","0.3977"
"311.50","25.96","24.24","0.3983"
"312.00","26.00","24.25","0.3990"
"312.50","26.04","24.26","0.3996"
"313.00","26.08","24.28","0.4002"
"313.50","26.13","24.29","0.4009"
"314.00","26.17","24.30","0.4015"
"314.50","26.21","24.31","0.4022"
"315.00","26.25","24.32","0.4028"
"315.50","26.29","24.32","0.4034"
"316.00","26.33","24.32","0.4041"
"316.50","26.38","24.32","0.4047"
"317.00","26.42","24.32","0.4054"
"317.50","26.46","24.32","0.4060"
"318.00","26.50","24.33","0.4066"
"318.50","26.54","24.33","0.4073"
"319.00","26.58","24.32","0.4079"
"319.50","26.63","24.32","0.4085"
"320.00","26.67","24.32","0.4092"
"320.50","26.71","24.31","0.4098"
"321.00","26.75","24.30","0.4105"
"321.50","26.79","24.30","0.4111"
"322.00","26.83","24.30","0.4117"
"322.50","26.88","24.29","0.4124"
"323.00","26.92","24.28","0.4130"
"323.50","26.96","24.28","0.4137"
"324.00","27.00","24.27","0.4143"
"324.50","27.04","24.26","0.4149"
"325.00","27.08","24.25","0.4156"
"325.50","27.13","24.24","0.4162"
"326.00","27.17","24.23","0.4169"
"326.50","27.21","24.22","0.4175"
"327.00","27.25","24.18","0.4181"
"327.50","27.29","24.17","0.4188"
"328.00","27.33","24.13","0.4194"
"328.50","27.38","24.10","0.4201"
"329.00","27.42","24.10","0.4207"
"329.50","27.46","24.09","0.4213"
"330.00","27.50","24.08","0.4220"
"330.50","27.54","24.08","0.4226"
"331.00","27.58","24.07","0.4233"
"331.50","27.63","24.06","0.4239"
"332.00","27.67","24.05","0.4245"
"332.50","27.71","24.05","0.4252"
"333.00","27.75","24.04","0.4258"
"333.50","27.79","24.03","0.4265"
"334.00","27.83","24.02","0.4271"
"334.50","27.88","24.01","0.4277"
"335.00","27.92","24.00","0.4284"
"335.50","27.96","23.99","0.4290"
"336.00","28.00","23.98","0.4297"
"336.50","28.04","23.97","0.4303"
"337.00","28.08","23.96","0.4309"
"337.50","28.13","23.95","0.4316"
"338.00","28.17","23.94","0.4322"
"338.50","28.21","23.94","0.4328"
"339.00","28.25","23.92","0.4335"
"339.50","28.29","23.92","0.4341"
"340.00","28.33","23.91","0.4348"
"340.50","28.38","23.91","0.4354"
"341.00","28.42","23.90","0.4360"
"341.50","28.46","23.89","0.4367"
"342.00","28.50","23.89","0.4373"
"342.50","28.54","23.88","0.4380"
"343.00","28.58","23.89","0.4386"
"343.50","28.63","23.72","0.4392"
"344.00","28.67","23.71","0.4399"
"344.50","28.71","23.70","0.4405"
"345.00","28.75","23.71","0.4412"
"345.50","28.79","23.71","0.4418"
"346.00","28.83","23.70","0.4424"
"346.50","28.88","23.71","0.4431"
"347.00","28.92","23.71","0.4437"
"347.50","28.96","23.72","0.4444"
"348.00","29.00","23.73","0.4450"
"348.50","29.04","23.73","0.4456"
"349.00","29.08","23.75","0.4463"
"349.50","29.13","23.76","0.4469"
"350.00","29.17","23.77","0.4475"
"350.50","29.21","23.79","0.4482"
"351.00","29.25","23.80","0.4488"
"351.50","29.29","23.82","0.4495"
"352.00","29.33","23.84","0.4501"
"352.50","29.38","23.86","0.4507"
"353.00","29.42","23.89","0.4514"
"353.50","29.46","23.90","0.4520"
"354.00","29.50","23.93","0.4527"
"354.50","29.54","23.96","0.4533"
"355.00","29.58","23.98","0.4539"
"355.50","29.63","24.00","0.4546"
"356.00","29.67","24.03","0.4552"
"356.50","29.71","24.06","0.4559"
"357.00","29.75","24.08","0.4565"
"357.50","29.79","24.10","0.4571"
"358.00","29.83","24.13","0.4578"
"358.50","29.88","24.15","0.4584"
"359.00","29.92","24.18","0.4591"
"359.50","29.96","24.21","0.4597"
"360.00","30.00","24.24","0.4603"
"360.50","30.04","24.27","0.4610"
"361.00","30.08","24.30","0.4616"
"361.50","30.13","24.33","0.4623"
"362.00","30.17","24.36","0.4629"
"362.50","30.21","24.38","0.4635"
"363.00","30.25","24.41","0.4642"
"363.50","30.29","24.45","0.4648"
"364.00","30.33","24.48","0.4655"
"364.50","30.38","24.50","0.4661"
"365.00","30.42","24.53","0.4667"
"365.50","30.46","24.57","0.4674"
"366.00","30.50","24.60","0.4680"
"366.50","30.54","24.62","0.4686"
"367.00","30.58","24.66","0.4693"
"367.50","30.63","24.69","0.4699"
"368.00","30.67","24.72","0.4706"
"368.50","30.71","24.76","0.4712"
"369.00","30.75","24.79","0.4718"
"369.50","30.79","24.83","0.4725"
"370.00","30.83","24.86","0.4731"
"370.50","30.88","24.90","0.4738"
"371.00","30.92","24.94","0.4744"
"371.50","30.96","24.97","0.4750"
"372.00","31.00","25.01","0.4757"
"372.50","31.04","25.05","0.4763"
"373.00","31.08","25.08","0.4770"
"373.50","31.13","25.11","0.4776"
"374.00","31.17","25.15","0.4782"
"374.50","31.21","25.19","0.4789"
"375.00","31.25","25.22","0.4795"
"375.50","31.29","25.26","0.4802"
"375.54","31.30","14.57","0.4802"

