[N02-AB-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
163,7.140000,840.089949,3.933883,13.163864,3.963182,56.558505
164,7.160000,854.503257,4.001021,13.243102,3.960646,57.058706
165,7.180000,862.739433,4.069013,13.322289,3.958073,57.344536
166,7.200000,875.093697,4.137775,13.401424,3.955467,57.773280
167,7.220000,881.270829,4.207224,13.480507,3.952831,57.987652
168,7.240000,889.507005,4.277196,13.559537,3.950172,58.273482
169,7.260000,897.743181,4.347772,13.638514,3.947487,58.559311
170,7.280000,903.920313,4.418867,13.717437,3.944778,58.773683
171,7.300000,910.097445,4.490402,13.796305,3.942049,58.988055
172,7.320000,918.333621,4.562454,13.875118,3.939297,59.273885
173,7.340000,928.628840,4.635185,13.953877,3.936515,59.631172
174,7.360000,940.983104,4.708757,14.032579,3.933697,60.059916
175,7.380000,945.101192,4.782922,14.111224,3.930852,60.202831
176,7.400000,961.573544,4.857843,14.189812,3.927974,60.774490
177,7.420000,957.455456,4.933195,14.268343,3.925076,60.631575
178,7.440000,978.045896,5.009136,14.346815,3.922151,61.346148
179,7.460000,984.223028,5.086070,14.425229,3.919183,61.560521
180,7.480000,992.459204,5.163510,14.503582,3.916192,61.846350
181,7.500000,980.104940,5.240730,14.581876,3.913208,61.417606
182,7.520000,1004.813468,5.318374,14.660110,3.910203,62.275094
183,7.540000,1017.167732,5.397406,14.738284,3.907139,62.703838
184,7.560000,1023.344864,5.477100,14.816396,3.904045,62.918210
185,7.580000,1023.344864,5.556972,14.894446,3.900942,62.918210
186,7.600000,1031.581040,5.637102,14.972433,3.897824,63.204040
187,7.620000,1039.817216,5.717808,15.050358,3.894681,63.489869
188,7.640000,1043.935304,5.798931,15.128220,3.891517,63.632784
189,7.660000,1060.407656,5.880788,15.206019,3.888320,64.204443
190,7.680000,1066.584788,5.963458,15.283753,3.885087,64.418815
191,7.700000,1064.525744,6.046219,15.361422,3.881847,64.347358
192,7.720000,1083.057140,6.129549,15.439026,3.878580,64.990474
193,7.740000,1097.470448,6.214086,15.516565,3.875260,65.490676
194,7.760000,1099.529492,6.299189,15.594036,3.871914,65.562133
195,7.780000,1101.588536,6.384377,15.671441,3.868561,65.633590
196,7.800000,1103.647580,6.469651,15.748779,3.865202,65.705048
197,7.820000,1128.356108,6.555884,15.826049,3.861799,66.562536
198,7.840000,1116.001844,6.642518,15.903251,3.858376,66.133792
199,7.860000,1122.178976,6.728838,15.980384,3.854964,66.348164
200,7.880000,1142.769416,6.816111,16.057449,3.851508,67.062738
201,7.900000,1134.533240,6.903782,16.134444,3.848032,66.776908
202,7.920000,1148.946548,6.991611,16.211370,3.844546,67.277110
203,7.940000,1163.359856,7.080468,16.288225,3.841014,67.777311
204,7.960000,1159.241768,7.169638,16.365010,3.837465,67.634397
205,7.980000,1171.596032,7.259041,16.441724,3.833903,68.063141
206,8.000000,1175.714120,7.348993,16.518366,3.830315,68.206056
207,8.020000,1179.832208,7.439175,16.594936,3.826713,68.348970
208,8.040000,1186.009340,7.529666,16.671434,3.823094,68.563342
209,8.060000,1186.009340,7.620308,16.747860,3.819466,68.563342
210,8.080000,1192.186471,7.711099,16.824213,3.815827,68.777714
211,8.100000,1198.363603,7.802274,16.900493,3.812169,68.992087
212,8.120000,1204.540735,7.893833,16.976700,3.808491,69.206459
213,8.140000,1206.599779,7.985616,17.052832,3.804799,69.277916
214,8.160000,1204.540735,8.077311,17.128891,3.801108,69.206459
215,8.180000,1210.717867,8.169072,17.204877,3.797409,69.420831
216,8.200000,1212.776911,8.261057,17.280788,3.793698,69.492288
217,8.220000,1229.249263,8.353655,17.356624,3.789957,70.063947
218,8.240000,1241.603527,8.447252,17.432386,3.786169,70.492691
219,8.260000,1243.662571,8.541301,17.508071,3.782358,70.564149
220,8.280000,1229.249263,8.634789,17.583680,3.778567,70.063947
221,8.300000,1241.603527,8.728104,17.659213,3.774779,70.492691
222,8.320000,1243.662571,8.821870,17.734671,3.770968,70.564149
223,8.340000,1239.544483,8.915464,17.810052,3.767160,70.421234
224,8.360000,1245.721615,9.009040,17.885357,3.763349,70.635606
225,8.380000,1266.312055,9.103528,17.960586,3.759495,71.350180
226,8.400000,1245.721615,9.197920,18.035737,3.755640,70.635606
227,8.420000,1245.721615,9.291442,18.110812,3.751819,70.635606
228,8.440000,1251.898747,9.385100,18.185810,3.747988,70.849978
229,8.460000,1266.312055,9.479434,18.260731,3.744124,71.350180
230,8.480000,1260.134923,9.573978,18.335575,3.740247,71.135808
231,8.500000,1260.134923,9.668194,18.410341,3.736379,71.135808
232,8.520000,1266.312055,9.762542,18.485030,3.732502,71.350180
233,8.540000,1268.371099,9.857100,18.559641,3.728611,71.421637
234,8.560000,1264.253011,9.951482,18.634174,3.724724,71.278722
235,8.580000,1266.312055,10.045690,18.708630,3.720839,71.350180
