[N02-B-PMMA-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
294,5.860000,449.532865,0.953099,22.694381,3.867926,232.922628
295,5.880000,466.105505,0.988509,22.771726,3.866645,233.485328
296,5.900000,505.465526,1.026069,22.849045,3.865275,234.821741
297,5.920000,515.823426,1.065537,22.926336,3.863824,235.173428
298,5.940000,526.181326,1.105791,23.003598,3.862341,235.525116
299,5.960000,569.684507,1.148108,23.080829,3.860770,237.002203
300,5.980000,569.684507,1.192087,23.158028,3.859129,237.002203
301,6.000000,586.257147,1.236686,23.235194,3.857461,237.564903
302,6.020000,606.972947,1.282704,23.312326,3.855733,238.268278
303,6.040000,621.474007,1.330059,23.389423,3.853949,238.760641
304,6.060000,617.330847,1.377791,23.466484,3.852147,238.619966
305,6.080000,627.688747,1.425739,23.543509,3.850336,238.971653
306,6.100000,635.975068,1.474383,23.620497,3.848495,239.253003
307,6.120000,644.261388,1.523641,23.697448,3.846627,239.534353
308,6.140000,644.261388,1.573193,23.774362,3.844745,239.534353
309,6.160000,667.048768,1.623597,23.851238,3.842827,240.308066
310,6.180000,669.120348,1.674930,23.928075,3.840869,240.378403
311,6.200000,700.194048,1.727510,24.004872,3.838857,241.433466
312,6.220000,710.551948,1.781652,24.081628,3.836778,241.785153
313,6.240000,737.482489,1.837194,24.158342,3.834640,242.699541
314,6.260000,760.269869,1.894610,24.235013,3.832421,243.473253
315,6.280000,764.413029,1.953025,24.311639,3.830159,243.613928
316,6.300000,789.271989,2.012516,24.388219,3.827850,244.457978
317,6.320000,809.987790,2.073714,24.464752,3.825467,245.161353
318,6.340000,828.632010,2.136378,24.541237,3.823021,245.794391
319,6.360000,851.419390,2.200586,24.617672,3.820508,246.568103
320,6.380000,855.562550,2.265779,24.694057,3.817952,246.708778
321,6.400000,267.233823,2.308643,24.770400,3.816338,226.732929
322,6.420000,178.155882,2.325639,24.846721,3.815816,223.708416
323,6.440000,62.147401,2.334809,24.923036,3.815625,219.769516
324,6.460000,265.162243,2.347297,24.999345,3.815293,226.662591
325,6.480000,87.006361,2.360733,25.075647,3.814921,220.613566
326,6.500000,200.943262,2.371717,25.151943,3.814653,224.482129
327,6.520000,109.793741,2.383570,25.228233,3.814348,221.387279
328,6.540000,269.305403,2.398029,25.304516,3.813933,226.803266
329,6.560000,397.743365,2.423467,25.380785,3.813054,231.164191
330,6.580000,426.745485,2.454900,25.457035,3.811921,232.148916
331,6.600000,503.393946,2.490350,25.533261,3.810617,234.751403
332,6.620000,374.955984,2.523816,25.609461,3.809397,230.390478
333,6.640000,495.107626,2.556954,25.685637,3.808190,234.470053
334,6.660000,258.947503,2.585667,25.761790,3.807170,226.451579
335,6.680000,397.743365,2.610665,25.837925,3.806308,231.164191
336,6.700000,343.882284,2.638890,25.914041,3.805308,229.335416
337,6.720000,403.958105,2.667344,25.990137,3.804298,231.375203
338,6.740000,229.945383,2.691457,26.066215,3.803472,225.466854
339,6.760000,275.520143,2.710681,26.142278,3.802854,227.014279
340,6.780000,205.086422,2.728956,26.218329,3.802275,224.622804
341,6.800000,169.869562,2.743213,26.294371,3.801866,223.427066
342,6.820000,236.160123,2.758648,26.370404,3.801408,225.677866
343,6.840000,155.368502,2.773531,26.446427,3.800973,222.934704
344,6.860000,188.513782,2.786601,26.522443,3.800614,224.060104
345,6.880000,124.294801,2.798490,26.598452,3.800306,221.879641
346,6.900000,256.875923,2.812974,26.674454,3.799888,226.381241
347,6.920000,198.871682,2.830291,26.750447,3.799349,224.411791
348,6.940000,283.806463,2.848628,26.826428,3.798767,227.295629
349,6.960000,327.309644,2.871840,26.902395,3.797978,228.772716
350,6.980000,304.522264,2.895835,26.978347,3.797155,227.999004
351,7.000000,362.526504,2.921160,27.054281,3.796275,229.968453
352,7.020000,426.745485,2.951119,27.130196,3.795199,232.148916
353,7.040000,430.888645,2.983662,27.206088,3.794012,232.289591
354,7.060000,389.457045,3.014782,27.281957,3.792886,230.882841
355,7.080000,455.747605,3.046834,27.357803,3.791719,233.133641
356,7.100000,410.172845,3.079663,27.433625,3.790519,231.586216
357,7.120000,430.888645,3.111538,27.509424,3.789359,232.289591
358,7.140000,383.242304,3.142384,27.585200,3.788242,230.671828
359,7.160000,420.530745,3.172829,27.660954,3.787143,231.937903
360,7.180000,364.598084,3.202559,27.736686,3.786073,230.038791
361,7.200000,379.099144,3.230712,27.812397,3.785070,230.531153
362,7.220000,368.741244,3.259014,27.888089,3.784060,230.179466
363,7.240000,331.452804,3.285507,27.963761,3.783127,228.913391
364,7.260000,356.311764,3.311523,28.039414,3.782214,229.757441
365,7.280000,321.094904,3.337141,28.115049,3.781318,228.561704
366,7.300000,312.808584,3.361108,28.190667,3.780492,228.280354
367,7.320000,323.166484,3.385149,28.266269,3.779663,228.632041
368,7.340000,354.240184,3.410749,28.341853,3.778767,229.687103
369,7.360000,360.454924,3.437752,28.417419,3.777811,229.898116
370,7.380000,335.595964,3.464045,28.492966,3.776885,229.054066
371,7.400000,391.528625,3.491503,28.568494,3.775908,230.953178
372,7.420000,397.743365,3.521301,28.644001,3.774832,231.164191
373,7.440000,422.602325,3.552263,28.719487,3.773705,232.008241
374,7.460000,449.532865,3.585170,28.794949,3.772495,232.922628
375,7.480000,449.532865,3.619081,28.870386,3.771242,232.922628
376,7.500000,428.817065,3.652201,28.945799,3.770022,232.219253
377,7.520000,410.172845,3.683826,29.021188,3.768865,231.586216
378,7.540000,389.457045,3.713959,29.096554,3.767772,230.882841
379,7.560000,352.168604,3.741898,29.171899,3.766772,229.616766
380,7.580000,327.309644,3.767489,29.247226,3.765873,228.772716
381,7.600000,273.448563,3.790111,29.322536,3.765100,226.943941
382,7.620000,240.303283,3.809453,29.397831,3.764468,225.818541
383,7.640000,200.943262,3.826062,29.473116,3.763953,224.482129
384,7.660000,217.515902,3.841812,29.548390,3.763474,225.044829
385,7.680000,165.726402,3.856235,29.623655,3.763052,223.286391
386,7.700000,157.440082,3.868395,29.698913,3.762727,223.005041
387,7.720000,147.082182,3.879853,29.774164,3.762432,222.653354
