[N02-c-2024-T4-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
229,0.384000,2053.162545,7.063921,1.702000,3.657048,17.263341
230,0.386000,2012.791372,7.078790,1.709313,3.656750,16.905552
231,0.388000,1958.001922,7.093309,1.716627,3.656459,16.419981
232,0.390000,1888.794196,7.107375,1.723939,3.656177,15.806627
233,0.392000,1865.724954,7.121101,1.731251,3.655903,15.602176
234,0.394000,1923.398059,7.134953,1.738563,3.655626,16.113304
235,0.396000,2058.929856,7.149511,1.745874,3.655334,17.314454
236,0.398000,2223.298206,7.165163,1.753184,3.655019,18.771168
237,0.400000,2396.317521,7.182047,1.760494,3.654677,20.304552
238,0.402000,2569.336837,7.200194,1.767803,3.654308,21.837935
239,0.404000,2710.635945,7.219487,1.775111,3.653914,23.090198
240,0.406000,2774.076361,7.239527,1.782418,3.653505,23.652439
241,0.408000,2776.960016,7.259807,1.789725,3.653090,23.677995
242,0.410000,2745.239808,7.279979,1.797031,3.652677,23.396875
243,0.412000,2725.054221,7.299959,1.804336,3.652269,23.217980
244,0.414000,2664.497461,7.319642,1.811640,3.651866,22.681296
245,0.416000,2537.616629,7.338638,1.818943,3.651479,21.556815
246,0.418000,2399.201177,7.356664,1.826246,3.651112,20.330108
247,0.420000,2266.553035,7.373698,1.833548,3.650767,19.154514
248,0.422000,2136.788548,7.389773,1.840849,3.650442,18.004477
249,0.424000,2009.907717,7.404910,1.848150,3.650137,16.879996
250,0.426000,1911.863438,7.419224,1.855450,3.649850,16.011078
251,0.428000,1906.096127,7.433159,1.862749,3.649570,15.959966
252,0.430000,1888.794196,7.447008,1.870048,3.649293,15.806627
253,0.432000,1790.749917,7.460435,1.877346,3.649025,14.937710
254,0.434000,1623.497912,7.472893,1.884644,3.648777,13.455439
255,0.436000,1444.711286,7.484088,1.891941,3.648557,11.870943
256,0.438000,1329.365075,7.494209,1.899238,3.648359,10.848688
257,0.440000,1286.110246,7.503751,1.906535,3.648174,10.465342
258,0.442000,1277.459280,7.513104,1.913831,3.647993,10.388673
259,0.444000,1234.204451,7.522266,1.921127,3.647816,10.005327
260,0.446000,1176.531346,7.531060,1.928422,3.647647,9.494199
261,0.448000,1141.927483,7.539516,1.935717,3.647485,9.187522
262,0.450000,1144.811138,7.547857,1.943012,3.647326,9.213079
263,0.452000,1196.716933,7.556397,1.950307,3.647162,9.673094
264,0.454000,1323.597765,7.565589,1.957601,3.646985,10.797575
265,0.456000,1496.617080,7.575874,1.964895,3.646783,12.330958
266,0.458000,1666.752741,7.587410,1.972188,3.646555,13.838785
267,0.460000,1753.262398,7.599880,1.979481,3.646307,14.605477
268,0.462000,1759.029709,7.612687,1.986773,3.646052,14.656590
269,0.464000,1796.517227,7.625650,1.994065,3.645794,14.988823
270,0.466000,1883.026885,7.639064,2.001356,3.645525,15.755514
271,0.468000,2001.256751,7.653224,2.008647,3.645241,16.803326
272,0.470000,2084.882753,7.668118,2.015937,3.644941,17.544462
273,0.472000,2131.021238,7.683485,2.023227,3.644630,17.953364
274,0.474000,2136.788548,7.699038,2.030516,3.644316,18.004477
275,0.476000,2139.672203,7.714623,2.037804,3.644001,18.030033
276,0.478000,2159.857790,7.730289,2.045092,3.643684,18.208928
277,0.480000,2214.647240,7.746228,2.052379,3.643361,18.694499
278,0.482000,2269.436690,7.762564,2.059665,3.643030,19.180071
279,0.484000,2390.550211,7.779540,2.066951,3.642685,20.253439
280,0.486000,2419.386764,7.797060,2.074236,3.642328,20.509003
281,0.488000,2399.201177,7.814610,2.081520,3.641971,20.330108
282,0.490000,2332.877106,7.831844,2.088804,3.641620,19.742311
283,0.492000,2286.738622,7.848666,2.096087,3.641278,19.333409
284,0.494000,2272.320345,7.865266,2.103369,3.640941,19.205627
285,0.496000,2234.832827,7.881675,2.110650,3.640608,18.873394
286,0.498000,2154.090480,7.897653,2.117931,3.640284,18.157815
287,0.500000,2018.558682,7.912842,2.125212,3.639977,16.956665
288,0.502000,1871.492264,7.927001,2.132491,3.639692,15.653289
289,0.504000,1718.658535,7.940068,2.139770,3.639431,14.298800
290,0.506000,1571.592117,7.952042,2.147049,3.639193,12.995424
291,0.508000,1444.711286,7.963018,2.154327,3.638976,11.870943
292,0.510000,1375.503559,7.973281,2.161605,3.638775,11.257590
293,0.512000,1320.714109,7.983092,2.168882,3.638584,10.772018
294,0.514000,1251.506383,7.992451,2.176159,3.638402,10.158665
295,0.516000,1179.415002,8.001295,2.183436,3.638232,9.519755
296,0.518000,1115.974586,8.009646,2.190712,3.638072,8.957515
297,0.520000,1113.090931,8.017755,2.197988,3.637917,8.931958
298,0.522000,1176.531346,8.026085,2.205264,3.637757,9.494199
299,0.524000,1274.575625,8.035001,2.212539,3.637585,10.363116
300,0.526000,1363.968938,8.044599,2.219814,3.637398,11.155364
301,0.528000,1441.827630,8.054804,2.227089,3.637198,11.845387
302,0.530000,1502.384391,8.065512,2.234363,3.636987,12.382071
303,0.532000,1565.824806,8.076671,2.241637,3.636767,12.944312
304,0.534000,1606.195980,8.088207,2.248910,3.636538,13.302101
305,0.536000,1672.520051,8.100129,2.256183,3.636301,13.889898
306,0.538000,1756.146054,8.112597,2.263455,3.636053,14.631033
307,0.540000,1828.237435,8.125629,2.270727,3.635792,15.269943
308,0.542000,1810.935504,8.138860,2.277998,3.635526,15.116605
309,0.544000,1750.378743,8.151807,2.285269,3.635267,14.579920
310,0.546000,1666.752741,8.164229,2.292539,3.635020,13.838785
311,0.548000,1658.101775,8.176314,2.299809,3.634779,13.762116
312,0.550000,1698.472948,8.188514,2.307079,3.634536,14.119905
313,0.552000,1770.564330,8.201122,2.314347,3.634284,14.758815
314,0.554000,1848.423022,8.214274,2.321616,3.634020,15.448838
315,0.556000,1911.863438,8.227938,2.328883,3.633746,16.011078
316,0.558000,1937.816335,8.241927,2.336151,3.633464,16.241086
317,0.560000,1920.514404,8.255945,2.343417,3.633182,16.087747
318,0.562000,1911.863438,8.269868,2.350683,3.632901,16.011078
319,0.564000,1929.165369,8.283822,2.357949,3.632620,16.164417
320,0.566000,1949.350956,8.297911,2.365214,3.632337,16.343311
321,0.568000,1903.212472,8.311904,2.372478,3.632055,15.934409
322,0.570000,1761.913364,8.325215,2.379742,3.631787,14.682146
323,0.572000,1554.290185,8.337259,2.387005,3.631548,12.842086
324,0.574000,1343.783351,8.347783,2.394268,3.631340,10.976469
325,0.576000,1202.484244,8.357029,2.401531,3.631161,9.724206
326,0.578000,1078.487067,8.365311,2.408793,3.631002,8.625282
327,0.580000,994.861065,8.372840,2.416055,3.630859,7.884146
328,0.582000,951.606236,8.379907,2.423316,3.630726,7.500800
329,0.584000,896.816786,8.386618,2.430578,3.630601,7.015229
330,0.586000,839.143681,8.392920,2.437839,3.630485,6.504101
331,0.588000,769.935955,8.398762,2.445100,3.630379,5.890748
332,0.590000,749.750368,8.404279,2.452360,3.630279,5.711853
333,0.592000,790.121541,8.409869,2.459621,3.630179,6.069643
334,0.594000,865.096578,8.415878,2.466881,3.630069,6.734109
335,0.596000,911.235062,8.422326,2.474141,3.629949,7.143011
336,0.598000,902.584097,8.428910,2.481401,3.629827,7.066342
337,0.600000,859.329268,8.435305,2.488660,3.629709,6.682996
338,0.602000,813.190783,8.441376,2.495920,3.629597,6.274094
339,0.604000,827.609060,8.447331,2.503179,3.629489,6.401876
340,0.606000,911.235062,8.453642,2.510438,3.629372,7.143011
341,0.608000,1015.046652,8.460633,2.517696,3.629241,8.063041
342,0.610000,1066.952446,8.468189,2.524955,3.629098,8.523056
343,0.612000,1087.138033,8.476006,2.532213,3.628949,8.701951
344,0.614000,1058.301481,8.483792,2.539470,3.628800,8.446387
345,0.616000,1012.162996,8.491305,2.546728,3.628658,8.037485
346,0.618000,1015.046652,8.498661,2.553985,3.628519,8.063041
347,0.620000,1061.185136,8.506194,2.561242,3.628376,8.471943
348,0.622000,1127.509207,8.514136,2.568499,3.628224,9.059740
349,0.624000,1141.927483,8.522369,2.575755,3.628066,9.187522
350,0.626000,1075.603412,8.530415,2.583011,3.627912,8.599725
351,0.628000,1009.279341,8.537978,2.590266,3.627769,8.011928
352,0.630000,989.093754,8.545228,2.597522,3.627632,7.833034
353,0.632000,1035.232239,8.552571,2.604777,3.627493,8.241936
354,0.634000,1101.556310,8.560322,2.612032,3.627346,8.829733
355,0.636000,1118.858241,8.568376,2.619286,3.627192,8.983071
356,0.638000,1118.858241,8.576493,2.626541,3.627036,8.983071
357,0.640000,1069.836102,8.584431,2.633795,3.626884,8.548612
358,0.642000,1000.628375,8.591940,2.641048,3.626742,7.935259
359,0.644000,893.933131,8.598811,2.648302,3.626613,6.989673
360,0.646000,821.841749,8.605033,2.655555,3.626499,6.350763
361,0.648000,767.052299,8.610796,2.662808,3.626394,5.865191
362,0.650000,709.379194,8.616150,2.670060,3.626298,5.354064
363,0.652000,619.985881,8.620970,2.677313,3.626214,4.561816
364,0.654000,495.988705,8.625017,2.684565,3.626146,3.462891
365,0.656000,403.711736,8.628279,2.691817,3.626095,2.645086
366,0.658000,357.573252,8.631040,2.699069,3.626055,2.236184
367,0.660000,331.620355,8.633539,2.706322,3.626021,2.006177
368,0.662000,334.504010,8.635954,2.713574,3.625988,2.031733
369,0.664000,386.409805,8.638568,2.720826,3.625951,2.491748
370,0.666000,395.060771,8.641402,2.728077,3.625910,2.568417
371,0.668000,397.944426,8.644277,2.735329,3.625867,2.593974
372,0.670000,377.758839,8.647090,2.742581,3.625826,2.415079
373,0.672000,380.642494,8.649840,2.749832,3.625787,2.440635
374,0.674000,444.082910,8.652830,2.757084,3.625742,3.002876
375,0.676000,556.545465,8.656458,2.764335,3.625683,3.999575
376,0.678000,645.938778,8.660818,2.771587,3.625609,4.791823
377,0.680000,706.495539,8.665721,2.778838,3.625522,5.328507
378,0.682000,718.030160,8.670886,2.786089,3.625430,5.430733
379,0.684000,729.564781,8.676134,2.793340,3.625337,5.532958
380,0.686000,784.354231,8.681622,2.800590,3.625238,6.018530
381,0.688000,833.376370,8.687487,2.807840,3.625131,6.452988
382,0.690000,865.096578,8.693644,2.815091,3.625018,6.734109
383,0.692000,882.398510,8.699978,2.822341,3.624900,6.887447
384,0.694000,888.165820,8.706396,2.829590,3.624781,6.938560
385,0.696000,850.678302,8.712699,2.836840,3.624665,6.606327
386,0.698000,810.307128,8.718720,2.844089,3.624555,6.248537
387,0.700000,807.423473,8.724583,2.851338,3.624448,6.222981
388,0.702000,853.561957,8.730603,2.858587,3.624337,6.631883
389,0.704000,925.653339,8.737051,2.865835,3.624218,7.270793
390,0.706000,971.791823,8.743928,2.873084,3.624089,7.679695
391,0.708000,971.791823,8.750972,2.880332,3.623956,7.679695
392,0.710000,957.373546,8.757963,2.887579,3.623825,7.551913
393,0.712000,963.140857,8.764922,2.894827,3.623694,7.603026
394,0.714000,968.908168,8.771923,2.902074,3.623563,7.654139
395,0.716000,968.908168,8.778945,2.909321,3.623431,7.654139
