[N02-CD-PMMA-100C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
375,7.480000,1559.899759,5.857034,28.906914,3.677488,269.568466
376,7.500000,1590.973460,5.972829,28.980415,3.672603,270.623528
377,7.520000,1590.973460,6.089611,29.053818,3.667669,270.623528
378,7.540000,1624.118740,6.207449,29.127121,3.662681,271.748928
379,7.560000,1648.977700,6.327248,29.200324,3.657600,272.592978
380,7.580000,1665.550341,6.448394,29.273425,3.652452,273.155678
381,7.600000,1700.767201,6.571258,29.346421,3.647220,274.351415
382,7.620000,1709.053521,6.695532,29.419313,3.641918,274.632765
383,7.640000,1725.626161,6.820528,29.492098,3.636576,275.195465
384,7.660000,1760.843022,6.947220,29.564775,3.631151,276.391203
385,7.680000,1771.200922,7.075377,29.637343,3.625652,276.742890
386,7.700000,1800.203042,7.204763,29.709800,3.620090,277.727615
387,7.720000,1820.918843,7.335748,29.782146,3.614447,278.430990
388,7.740000,1835.419903,7.467800,29.854378,3.608748,278.923353
389,7.760000,1868.565183,7.601360,29.926495,3.602972,280.048753
390,7.780000,1880.994663,7.736345,29.998496,3.597122,280.470778
391,7.800000,1914.139944,7.872747,30.070379,3.591199,281.596178
392,7.820000,1926.569424,8.010559,30.142143,3.585202,282.018203
393,7.840000,1938.998904,8.149031,30.213787,3.579166,282.440228
394,7.860000,1978.358924,8.289118,30.285309,3.573046,283.776640
395,7.880000,1984.573665,8.430593,30.356708,3.566852,283.987653
396,7.900000,2015.647365,8.573149,30.427982,3.560598,285.042715
397,7.920000,2026.005265,8.716928,30.499131,3.554278,285.394403
398,7.940000,2048.792645,8.861627,30.570153,3.547904,286.168115
399,7.960000,2086.081086,9.008193,30.641046,3.541433,287.434190
400,7.980000,2094.367406,9.156104,30.711809,3.534889,287.715540
401,8.000000,2115.083206,9.304764,30.782441,3.528297,288.418915
402,8.020000,2144.085326,9.454897,30.852940,3.521626,289.403640
403,8.040000,2148.228487,9.605912,30.923306,3.514901,289.544315
404,8.060000,2185.516927,9.758090,30.993536,3.508110,290.810390
405,8.080000,2195.874827,9.911643,31.063629,3.501242,291.162078
406,8.100000,2229.020107,10.066415,31.133585,3.494303,292.287478
407,8.120000,2239.378008,10.222397,31.203401,3.487294,292.639165
408,8.140000,2247.664328,10.378716,31.273076,3.480256,292.920515
409,8.160000,2278.738028,10.536084,31.342610,3.473154,293.975578
410,8.180000,2287.024348,10.694496,31.412002,3.465988,294.256928
411,8.200000,2299.453828,10.853297,31.481250,3.458789,294.678953
412,8.220000,2326.384369,11.013126,31.550353,3.451526,295.593340
413,8.240000,2340.885429,11.174047,31.619310,3.444197,296.085703
414,8.260000,2378.173869,11.336404,31.688120,3.436784,297.351778
415,8.280000,2380.245449,11.499763,31.756781,3.429308,297.422115
416,8.300000,2403.032830,11.663616,31.825292,3.421792,298.195828
417,8.320000,2417.533890,11.828382,31.893652,3.414215,298.688190
418,8.340000,2440.321270,11.994054,31.961860,3.406579,299.461903
419,8.360000,2467.251810,12.161044,32.029914,3.398862,300.376290
