[N02-CD-2024-T4-NU-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
191,0.380000,8835.519719,7.685984,1.423710,3.651934,79.953166
192,0.382000,8763.428337,7.750242,1.431012,3.650576,79.314256
193,0.384000,8622.129229,7.813698,1.438312,3.649235,78.061993
194,0.386000,8483.713777,7.876110,1.445609,3.647916,76.835286
195,0.388000,8345.298324,7.937490,1.452904,3.646619,75.608580
196,0.390000,8232.835769,7.997933,1.460196,3.645341,74.611880
197,0.392000,8154.977077,8.057662,1.467485,3.644078,73.921858
198,0.394000,8080.002040,8.116814,1.474772,3.642827,73.257392
199,0.396000,7976.190451,8.175294,1.482056,3.641590,72.337362
200,0.398000,7878.146172,8.233019,1.489338,3.640369,71.468445
201,0.400000,7785.869204,8.290032,1.496618,3.639163,70.650640
202,0.402000,7664.755683,8.346251,1.503895,3.637973,69.577272
203,0.404000,7491.736367,8.401381,1.511170,3.636807,68.043888
204,0.406000,7269.694912,8.455057,1.518442,3.635671,66.076046
205,0.408000,7047.653457,8.507103,1.525712,3.634570,64.108204
206,0.410000,6848.681244,8.557602,1.532981,3.633502,62.344813
207,0.412000,6704.498481,8.606841,1.540246,3.632461,61.066994
208,0.414000,6589.152271,8.655123,1.547510,3.631441,60.044738
209,0.416000,6534.362821,8.702774,1.554772,3.630433,59.559167
210,0.418000,6531.479165,8.750202,1.562032,3.629430,59.533610
211,0.420000,6583.384960,8.797795,1.569290,3.628423,59.993625
212,0.422000,6635.290755,8.845751,1.576546,3.627409,60.453640
213,0.424000,6730.451378,8.894227,1.583800,3.626382,61.297001
214,0.426000,6802.542760,8.943296,1.591051,3.625343,61.935911
215,0.428000,6860.215865,8.992821,1.598301,3.624293,62.447039
216,0.430000,6917.888970,9.042749,1.605548,3.623234,62.958167
217,0.432000,6955.376489,9.093008,1.612794,3.622168,63.290400
218,0.434000,7050.537112,9.143732,1.620037,3.621092,64.133761
219,0.436000,7157.232357,9.195172,1.627278,3.620000,65.079347
220,0.438000,7275.462223,9.247410,1.634517,3.618890,66.127159
221,0.440000,7399.459399,9.300509,1.641754,3.617761,67.226084
222,0.442000,7543.642162,9.354561,1.648988,3.616611,68.503903
223,0.444000,7699.359546,9.409680,1.656220,3.615438,69.883948
224,0.446000,7855.076930,9.465906,1.663450,3.614240,71.263993
225,0.448000,8007.910659,9.523229,1.670677,3.613018,72.618482
226,0.450000,8126.140524,9.581512,1.677902,3.611775,73.666294
227,0.452000,8189.580940,9.640430,1.685124,3.610518,74.228535
228,0.454000,8201.115561,9.699599,1.692344,3.609255,74.330760
229,0.456000,8149.209767,9.758601,1.699561,3.607995,73.870745
230,0.458000,8080.002040,9.817146,1.706776,3.606744,73.257392
231,0.460000,8007.910659,9.875161,1.713988,3.605505,72.618482
232,0.462000,7956.004864,9.932709,1.721198,3.604275,72.158467
233,0.464000,7906.982725,9.989874,1.728405,3.603053,71.724008
234,0.466000,7840.658654,10.046604,1.735610,3.601841,71.136211
235,0.468000,7771.450927,10.102827,1.742813,3.600639,70.522858
236,0.470000,7719.545133,10.158595,1.750013,3.599446,70.062843
237,0.472000,7705.126856,10.214106,1.757210,3.598258,69.935061
238,0.474000,7673.406649,10.269433,1.764406,3.597074,69.653941
239,0.476000,7604.198922,10.324379,1.771599,3.595898,69.040587
240,0.478000,7503.270988,10.378695,1.778789,3.594736,68.146114
241,0.480000,7385.041123,10.432206,1.785978,3.593590,67.098302
242,0.482000,7286.996844,10.484923,1.793164,3.592462,66.229385
243,0.484000,7209.138152,10.536992,1.800348,3.591347,65.539362
244,0.486000,7165.883323,10.588610,1.807529,3.590241,65.156016
245,0.488000,7168.766978,10.640067,1.814709,3.589139,65.181573
246,0.490000,7197.603531,10.691622,1.821886,3.588034,65.437136
247,0.492000,7275.462223,10.743543,1.829061,3.586921,66.127159
248,0.494000,7367.739191,10.796059,1.836233,3.585795,66.944963
249,0.496000,7494.620022,10.849344,1.843404,3.584652,68.069445
250,0.498000,7621.500854,10.903521,1.850572,3.583488,69.193926
251,0.500000,7751.265341,10.958600,1.857738,3.582305,70.343963
252,0.502000,7901.215414,11.014662,1.864901,3.581099,71.672896
253,0.504000,8010.794314,11.071635,1.872062,3.579874,72.644038
254,0.506000,8134.791490,11.129424,1.879221,3.578630,73.742963
255,0.508000,8258.788666,11.188080,1.886377,3.577366,74.841888
256,0.510000,8423.157016,11.247747,1.893530,3.576081,76.298602
257,0.512000,8599.059987,11.308608,1.900681,3.574768,77.857542
258,0.514000,8769.195648,11.370684,1.907829,3.573428,79.365369
259,0.516000,8942.214963,11.433962,1.914975,3.572062,80.898752
260,0.518000,9103.699658,11.498411,1.922117,3.570669,82.329910
261,0.520000,9242.115110,11.563905,1.929257,3.569253,83.556617
262,0.522000,9366.112287,11.630309,1.936394,3.567816,84.655542
263,0.524000,9472.807531,11.697509,1.943529,3.566362,85.601128
264,0.526000,9539.131602,11.765298,1.950660,3.564894,86.188925
265,0.528000,9536.247947,11.833286,1.957788,3.563420,86.163369
266,0.530000,9507.411394,11.901132,1.964914,3.561950,85.907805
