[N02-CD-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
246,4.900000,121.483596,0.339202,20.190279,4.135104,30.833853
247,4.920000,125.601684,0.349418,20.272979,4.134901,30.976768
248,4.940000,125.601684,0.359805,20.355675,4.134692,30.976768
249,4.960000,131.778816,0.370447,20.438366,4.134474,31.191140
250,4.980000,146.192124,0.381939,20.521053,4.134221,31.691342
251,5.000000,152.369256,0.394282,20.603735,4.133936,31.905714
252,5.020000,160.605431,0.407220,20.686411,4.133628,32.191543
253,5.040000,177.077783,0.421177,20.769080,4.133279,32.763202
254,5.060000,199.727267,0.436751,20.851741,4.132868,33.549233
255,5.080000,201.786311,0.453344,20.934394,4.132417,33.620691
256,5.100000,216.199619,0.470616,21.017038,4.131939,34.120892
257,5.120000,226.494839,0.488907,21.099671,4.131421,34.478179
258,5.140000,224.435795,0.507535,21.182294,4.130890,34.406722
259,5.160000,212.081531,0.525566,21.264907,4.130383,33.977977
260,5.180000,214.140575,0.543170,21.347510,4.129891,34.049435
261,5.200000,220.317707,0.561111,21.430102,4.129387,34.263807
262,5.220000,224.435795,0.579476,21.512685,4.128866,34.406722
263,5.240000,226.494839,0.598093,21.595257,4.128335,34.478179
264,5.260000,214.140575,0.616283,21.677819,4.127821,34.049435
265,5.280000,228.553883,0.634555,21.760370,4.127303,34.549636
266,5.300000,234.731015,0.653675,21.842910,4.126752,34.764008
267,5.320000,240.908147,0.673302,21.925440,4.126182,34.978381
268,5.340000,232.671971,0.692842,22.007958,4.125614,34.692551
269,5.360000,236.790059,0.712209,22.090464,4.125053,34.835466
270,5.380000,240.908147,0.731912,22.172960,4.124479,34.978381
271,5.400000,242.967191,0.751868,22.255443,4.123895,35.049838
272,5.420000,240.908147,0.771822,22.337915,4.123311,34.978381
273,5.440000,257.380499,0.792366,22.420376,4.122704,35.550039
274,5.460000,251.203367,0.813332,22.502823,4.122080,35.335667
275,5.480000,261.498587,0.834464,22.585259,4.121449,35.692954
276,5.500000,269.734763,0.856357,22.667681,4.120789,35.978784
277,5.520000,275.911895,0.878840,22.750090,4.120105,36.193156
278,5.540000,290.325203,0.902167,22.832485,4.119388,36.693357
279,5.560000,298.561379,0.926424,22.914865,4.118635,36.979187
280,5.580000,300.620423,0.951099,22.997230,4.117865,37.050644
281,5.600000,312.974687,0.976364,23.079580,4.117072,37.479388
282,5.620000,321.210863,1.002471,23.161913,4.116245,37.765218
283,5.640000,321.210863,1.028912,23.244229,4.115406,37.765218
284,5.660000,341.801303,1.056195,23.326529,4.114533,38.479791
285,5.680000,350.037479,1.084658,23.408810,4.113613,38.765621
286,5.700000,352.096523,1.113537,23.491073,4.112677,38.837078
287,5.720000,358.273655,1.142749,23.573317,4.111728,39.051450
288,5.740000,368.568875,1.172631,23.655542,4.110752,39.408737
289,5.760000,374.746007,1.203183,23.737747,4.109750,39.623109
290,5.780000,376.805051,1.234066,23.819932,4.108734,39.694567
291,5.800000,382.982183,1.265280,23.902096,4.107705,39.908939
292,5.820000,387.100271,1.296909,23.984240,4.106660,40.051853
293,5.840000,395.336447,1.329037,24.066362,4.105594,40.337683
294,5.860000,401.513579,1.361748,24.148463,4.104506,40.552055
295,5.880000,403.572623,1.394788,24.230542,4.103404,40.623512
296,5.900000,401.513579,1.427820,24.312600,4.102302,40.552055
297,5.920000,407.690711,1.461011,24.394634,4.101193,40.766427
298,5.940000,428.281150,1.495291,24.476647,4.100041,41.481001
299,5.960000,420.044975,1.530068,24.558636,4.098870,41.195171
300,5.980000,432.399238,1.565003,24.640602,4.097691,41.623916
301,6.000000,436.517326,1.600603,24.722543,4.096486,41.766830
302,6.020000,444.753502,1.636699,24.804461,4.095262,42.052660
303,6.040000,455.048722,1.673543,24.886353,4.094007,42.409947
304,6.060000,452.989678,1.710712,24.968221,4.092739,42.338489
305,6.080000,475.639162,1.748712,25.050063,4.091438,43.124520
306,6.100000,475.639162,1.787627,25.131878,4.090100,43.124520
307,6.120000,479.757250,1.826697,25.213667,4.088756,43.267435
308,6.140000,506.524822,1.867017,25.295428,4.087362,44.196381
309,6.160000,502.406734,1.908248,25.377161,4.085931,44.053466
310,6.180000,514.760998,1.949802,25.458865,4.084487,44.482210
311,6.200000,520.938130,1.992097,25.540540,4.083013,44.696582
312,6.220000,531.233350,2.035049,25.622185,4.081513,45.053869
313,6.240000,549.764746,2.079162,25.703800,4.079966,45.696985
314,6.260000,549.764746,2.124014,25.785384,4.078389,45.696985
315,6.280000,551.823790,2.168932,25.866936,4.076809,45.768443
316,6.300000,570.355186,2.214672,25.948456,4.075196,46.411559
317,6.320000,593.004670,2.262071,26.029943,4.073516,47.197590
318,6.340000,576.532318,2.309703,26.111396,4.071827,46.625931
319,6.360000,599.181802,2.357565,26.192816,4.070127,47.411962
320,6.380000,613.595110,2.406916,26.274201,4.068368,47.912164
321,6.400000,613.595110,2.456832,26.355550,4.066585,47.912164
322,6.420000,611.536066,2.506642,26.436864,4.064806,47.840706
323,6.440000,642.421726,2.557601,26.518142,4.062980,48.912567
324,6.460000,640.362682,2.609708,26.599383,4.061108,48.841109
325,6.480000,648.598858,2.662042,26.680586,4.059226,49.126939
326,6.500000,650.657902,2.714770,26.761752,4.057327,49.198396
327,6.520000,660.953122,2.767973,26.842879,4.055408,49.555683
328,6.540000,667.130254,2.821820,26.923968,4.053463,49.770055
329,6.560000,681.543562,2.876474,27.005017,4.051485,50.270257
330,6.580000,679.484518,2.931602,27.086027,4.049486,50.198799
331,6.600000,702.134001,2.987537,27.166996,4.047455,50.984830
332,6.620000,712.429221,3.044776,27.247925,4.045370,51.342117
333,6.640000,724.783485,3.102901,27.328811,4.043249,51.770861
334,6.660000,735.078705,3.161911,27.409654,4.041091,52.128148
335,6.680000,741.255837,3.221555,27.490454,4.038907,52.342520
336,6.700000,749.492013,3.281748,27.571210,4.036699,52.628350
337,6.720000,763.905321,3.342822,27.651922,4.034455,53.128551
338,6.740000,770.082453,3.404693,27.732588,4.032178,53.342923
339,6.760000,782.436717,3.467275,27.813209,4.029871,53.771668
340,6.780000,788.613849,3.530568,27.893783,4.027534,53.986040
341,6.800000,800.968113,3.594570,27.974310,4.025167,54.414784
342,6.820000,811.263333,3.659445,28.054789,4.022764,54.772071
343,6.840000,819.499509,3.725027,28.135220,4.020330,55.057900
344,6.860000,838.030905,3.791645,28.215602,4.017854,55.701017
345,6.880000,850.385169,3.859461,28.295934,4.015328,56.129761
346,6.900000,856.562301,3.927979,28.376215,4.012772,56.344133
347,6.920000,870.975609,3.997278,28.456444,4.010182,56.844334
348,6.940000,881.270829,4.067524,28.536621,4.007553,57.201621
349,6.960000,881.270829,4.138135,28.616746,4.004907,57.201621
350,6.980000,889.507005,4.209029,28.696818,4.002248,57.487451
351,7.000000,908.038401,4.280947,28.776836,3.999546,58.130567
352,7.020000,910.097445,4.353639,28.856799,3.996811,58.202024
353,7.040000,928.628841,4.427104,28.936708,3.994042,58.845141
354,7.060000,932.746929,4.501422,29.016560,3.991237,58.988055
355,7.080000,947.160237,4.576427,29.096357,3.988402,59.488257
356,7.100000,949.219280,4.652035,29.176096,3.985541,59.559714
357,7.120000,961.573544,4.728163,29.255778,3.982656,59.988458
358,7.140000,969.809720,4.805055,29.335402,3.979738,60.274288
359,7.160000,990.400160,4.883036,29.414967,3.976773,60.988862
360,7.180000,992.459204,4.961860,29.494473,3.973772,61.060319
361,7.200000,998.636336,5.040952,29.573918,3.970758,61.274691
362,7.220000,1006.872512,5.120555,29.653303,3.967720,61.560521
363,7.240000,1027.462952,5.201240,29.732626,3.964636,62.275094
364,7.260000,1039.817216,5.283168,29.811888,3.961499,62.703838
365,7.280000,1043.935304,5.365683,29.891086,3.958336,62.846753
366,7.300000,1054.230524,5.448702,29.970221,3.955149,63.204040
367,7.320000,1066.584788,5.532549,30.049292,3.951925,63.632784
368,7.340000,1066.584788,5.616815,30.128298,3.948682,63.632784
369,7.360000,1074.820964,5.701338,30.207239,3.945425,63.918614
370,7.380000,1091.293316,5.786764,30.286114,3.942129,64.490273
371,7.400000,1101.588536,5.873173,30.364924,3.938789,64.847559
372,7.420000,1107.765668,5.960158,30.443666,3.935423,65.061931
373,7.440000,1120.119932,6.047797,30.522340,3.932027,65.490676
374,7.460000,1120.119932,6.135845,30.600947,3.928611,65.490676
375,7.480000,1134.533240,6.224383,30.679484,3.925172,65.990877
376,7.500000,1144.828460,6.313812,30.757953,3.921693,66.348164
377,7.520000,1155.123680,6.403968,30.836352,3.918180,66.705451
378,7.540000,1167.477944,6.494931,30.914680,3.914632,67.134195
379,7.560000,1161.300812,6.586052,30.992937,3.911073,66.919823
380,7.580000,1175.714120,6.677413,31.071123,3.907501,67.420025
381,7.600000,1183.950296,6.769574,31.149237,3.903892,67.705854
382,7.620000,1198.363604,6.862533,31.227278,3.900247,68.206056
