[N02-CD-HDPE-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
283,5.640000,883.329873,2.194664,23.203284,4.059327,57.130164
284,5.660000,891.566049,2.266690,23.284444,4.056661,57.415993
285,5.680000,901.861269,2.339418,23.365550,4.053965,57.773280
286,5.700000,922.451709,2.413350,23.446602,4.051220,58.487854
287,5.720000,934.805973,2.488566,23.527598,4.048422,58.916598
288,5.740000,959.514500,2.565228,23.608538,4.045563,59.774086
289,5.760000,971.868764,2.643335,23.689420,4.042645,60.202831
290,5.780000,980.104940,2.722218,23.770244,4.039694,60.488660
291,5.800000,1008.931556,2.802538,23.851007,4.036683,61.489063
292,5.820000,1021.285820,2.884460,23.931710,4.033606,61.917807
293,5.840000,1043.935304,2.967730,24.012351,4.030472,62.703838
294,5.860000,1066.584788,3.052760,24.092928,4.027265,63.489869
295,5.880000,1083.057140,3.139297,24.173441,4.023995,64.061528
296,5.900000,1095.411404,3.226922,24.253888,4.020679,64.490273
297,5.920000,1109.824712,3.315550,24.334268,4.017319,64.990474
298,5.940000,1124.238020,3.405261,24.414580,4.013913,65.490676
299,5.960000,1142.769416,3.496217,24.494824,4.010454,66.133792
300,5.980000,1161.300812,3.588580,24.574998,4.006935,66.776908
301,6.000000,1175.714120,3.682181,24.655101,4.003363,67.277110
302,6.020000,1192.186472,3.776933,24.735132,3.999741,67.848769
303,6.040000,1210.717868,3.872999,24.815090,3.996063,68.491885
304,6.060000,1231.308307,3.970537,24.894974,3.992322,69.206459
305,6.080000,1260.134923,4.069956,24.974782,3.988501,70.206862
306,6.100000,1276.607275,4.171084,25.054513,3.984607,70.778521
307,6.120000,1288.961539,4.273261,25.134166,3.980666,71.207265
308,6.140000,1309.551979,4.376647,25.213739,3.976672,71.921839
309,6.160000,1334.260507,4.481728,25.293232,3.972606,72.779327
310,6.180000,1352.791903,4.588418,25.372643,3.968469,73.422443
311,6.200000,1375.441387,4.696630,25.451970,3.964267,74.208474
312,6.220000,1383.677563,4.805950,25.531213,3.960014,74.494304
313,6.240000,1402.208959,4.916211,25.610370,3.955718,75.137420
314,6.260000,1431.035575,5.028224,25.689441,3.951346,76.137823
315,6.280000,1459.862191,5.142388,25.768423,3.946881,77.138226
316,6.300000,1468.098367,5.257884,25.847315,3.942356,77.424056
317,6.320000,1501.043070,5.374870,25.926116,3.937765,78.567374
318,6.340000,1513.397334,5.493501,26.004825,3.933100,78.996118
319,6.360000,1527.810642,5.613043,26.083440,3.928393,79.496319
320,6.380000,1548.401082,5.733814,26.161960,3.923629,80.210893
321,6.400000,1571.050566,5.856134,26.240385,3.918795,80.996924
322,6.420000,1589.581962,5.979915,26.318711,3.913895,81.640040
323,6.440000,1618.408578,6.105392,26.396940,3.908919,82.640443
324,6.460000,1626.644754,6.232156,26.475068,3.903883,82.926273
325,6.480000,1645.176150,6.359801,26.553094,3.898804,83.569389
326,6.500000,1680.179898,6.489363,26.631019,3.893638,84.784164
327,6.520000,1690.475118,6.620516,26.708839,3.888399,85.141451
328,6.540000,1713.124602,6.752771,26.786554,3.883108,85.927482
329,6.560000,1725.478866,6.886203,26.864163,3.877759,86.356226
330,6.580000,1758.423569,7.021205,26.941664,3.872338,87.499544
331,6.600000,1770.777833,7.157770,27.019056,3.866844,87.928288
332,6.620000,1787.250185,7.295255,27.096337,3.861303,88.499947
333,6.640000,1799.604449,7.433654,27.173507,3.855716,88.928692
334,6.660000,1834.608197,7.573675,27.250565,3.850052,90.143467
335,6.680000,1844.903417,7.715232,27.327509,3.844316,90.500754
336,6.700000,1871.670989,7.858000,27.404337,3.838519,91.429699
337,6.720000,1884.025253,8.002053,27.481049,3.832660,91.858444
338,6.740000,1900.497605,8.146989,27.557643,3.826754,92.430103
339,6.760000,1914.910913,8.292881,27.634119,3.820798,92.930304
340,6.780000,1941.678485,8.440116,27.710474,3.814776,93.859250
341,6.800000,1962.268925,8.588924,27.786709,3.808677,94.573823
342,6.820000,1980.800321,8.738980,27.862821,3.802516,95.216940
343,6.840000,2001.390761,8.890279,27.938809,3.796291,95.931513
344,6.860000,2024.040244,9.042969,28.014672,3.789997,96.717544
345,6.880000,2034.335464,9.196652,28.090408,3.783649,97.074831
346,6.900000,2059.043992,9.351399,28.166017,3.777245,97.932320
347,6.920000,2071.398256,9.507282,28.241497,3.770781,98.361064
348,6.940000,2087.870608,9.663983,28.316848,3.764271,98.932723
349,6.960000,2108.461048,9.821806,28.392068,3.757701,99.647296
350,6.980000,2122.874356,9.980666,28.467155,3.751075,100.147498
351,7.000000,2139.346708,10.140403,28.542110,3.744399,100.719157
352,7.020000,2153.760016,10.301009,28.616931,3.737673,101.219358
353,7.040000,2176.409500,10.462709,28.691616,3.730887,102.005390
354,7.060000,2192.881852,10.625572,28.766166,3.724038,102.577048
355,7.080000,2207.295160,10.789284,28.840577,3.717139,103.077250
356,7.100000,2219.649424,10.953685,28.914851,3.710198,103.505994
357,7.120000,2232.003688,11.118695,28.988985,3.703216,103.934738
358,7.140000,2258.771260,11.284839,29.062979,3.696171,104.863684
359,7.160000,2275.243611,11.452262,29.136831,3.689057,105.435343
360,7.180000,2293.775007,11.620651,29.210541,3.681886,106.078459
361,7.200000,2306.129271,11.789848,29.284106,3.674665,106.507204
362,7.220000,2320.542579,11.959694,29.357527,3.667401,107.007405
363,7.240000,2339.073975,12.130410,29.430802,3.660084,107.650521
364,7.260000,2357.605371,12.302138,29.503930,3.652708,108.293638
365,7.280000,2357.605371,12.474196,29.576910,3.645301,108.293638
366,7.300000,2392.609119,12.647177,29.649741,3.637838,109.508413
367,7.320000,2407.022427,12.821599,29.722422,3.630295,110.008614
368,7.340000,2413.199559,12.996404,29.794952,3.622719,110.222987
369,7.360000,2417.317647,13.171217,29.867331,3.615127,110.365901
370,7.380000,2442.026175,13.346702,29.939557,3.607488,111.223390
371,7.400000,2448.203307,13.522928,30.011630,3.599799,111.437762
372,7.420000,2464.675659,13.699591,30.083549,3.592074,112.009421
373,7.440000,2481.148011,13.877056,30.155312,3.584295,112.581080
374,7.460000,2491.443231,14.055093,30.226920,3.576474,112.938366
375,7.480000,2503.797495,14.233550,30.298371,3.568616,113.367111
376,7.500000,2512.033671,14.412347,30.369664,3.560724,113.652940
377,7.520000,2530.565067,14.591700,30.440800,3.552790,114.296056
378,7.540000,2544.978374,14.771820,30.511775,3.544802,114.796258
379,7.560000,2551.155506,14.952263,30.582591,3.536782,115.010630
380,7.580000,2573.804990,15.133314,30.653246,3.528714,115.796661
381,7.600000,2588.218298,15.315257,30.723739,3.520587,116.296863
382,7.620000,2596.454474,15.497576,30.794069,3.512424,116.582692
383,7.640000,2602.631606,15.679977,30.864236,3.504237,116.797064
384,7.660000,2612.926826,15.862528,30.934239,3.496024,117.154351
