[N02-AB-1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
149,0.290000,-5409.050332,6.279802,1.097468,3.651277,-47.089046
150,0.292000,-5954.013602,6.238307,1.104772,3.652188,-51.739816
151,0.294000,-6339.546129,6.193402,1.112077,3.653171,-55.029988
152,0.296000,-6632.318949,6.146007,1.119385,3.654208,-57.528540
153,0.298000,-6788.850953,6.096956,1.126694,3.655280,-58.864399
154,0.300000,-6722.179914,6.047562,1.134006,3.656360,-58.295422
155,0.302000,-6325.052425,5.999850,1.141319,3.657403,-54.906297
156,0.304000,-5603.265966,5.956218,1.148635,3.658358,-48.746501
157,0.306000,-4875.682025,5.917878,1.155953,3.659199,-42.537228
158,0.308000,-4339.414977,5.884155,1.163272,3.659941,-37.960673
159,0.310000,-4014.756007,5.853576,1.170592,3.660616,-35.190001
160,0.312000,-3875.616449,5.824690,1.177914,3.661255,-34.002571
161,0.314000,-3782.856743,5.796648,1.185237,3.661875,-33.210950
162,0.316000,-3521.970071,5.769897,1.192562,3.662467,-30.984518
163,0.318000,-2933.525689,5.746252,1.199887,3.662993,-25.962676
164,0.320000,-1953.751299,5.728349,1.207214,3.663396,-17.601185
165,0.322000,-791.356238,5.718293,1.214541,3.663631,-7.681192
166,0.324000,229.000523,5.716233,1.221868,3.663695,1.026633
167,0.326000,1058.040392,5.720948,1.229195,3.663613,8.101740
168,0.328000,1803.016777,5.731429,1.236522,3.663409,14.459442
169,0.330000,2550.891904,5.747379,1.243849,3.663087,20.841881
170,0.332000,3321.956956,5.768890,1.251175,3.662646,27.422226
171,0.334000,3988.667340,5.795664,1.258499,3.662092,33.111998
172,0.336000,4498.845721,5.826743,1.265823,3.661446,37.465910
173,0.338000,4820.605950,5.860862,1.273145,3.660735,40.211843
174,0.340000,4875.682025,5.896354,1.280466,3.659994,40.681868
175,0.342000,4701.757577,5.931404,1.287785,3.659262,39.197580
176,0.344000,4481.453276,5.965005,1.295103,3.658562,37.317481
177,0.346000,4379.997348,5.997422,1.302419,3.657887,36.451646
178,0.348000,4266.946457,6.029049,1.309734,3.657228,35.486859
179,0.350000,4011.857267,6.059324,1.317048,3.656598,33.309903
180,0.352000,3562.552443,6.087018,1.324361,3.656024,29.475491
181,0.354000,3043.677840,6.111169,1.331672,3.655525,25.047365
182,0.356000,2437.841012,6.131206,1.338983,3.655115,19.877094
183,0.358000,1727.649517,6.146431,1.346293,3.654808,13.816250
184,0.360000,1000.065576,6.156400,1.353602,3.654614,7.606977
185,0.362000,301.469043,6.161157,1.360912,3.654531,1.645086
186,0.364000,-371.038822,6.160902,1.368221,3.654556,-4.094162
187,0.366000,-988.470613,6.155934,1.375530,3.654683,-9.363385
188,0.368000,-1458.066622,6.146992,1.382839,3.654894,-13.370964
189,0.370000,-1707.358331,6.135422,1.390150,3.655162,-15.498443
190,0.372000,-1800.118037,6.122601,1.397460,3.655457,-16.290064
191,0.374000,-1910.270187,6.109038,1.404771,3.655767,-17.230113
192,0.376000,-2017.523596,6.094678,1.412083,3.656095,-18.145424
193,0.378000,-2003.029892,6.079978,1.419396,3.656430,-18.021734
194,0.380000,-1898.675224,6.065711,1.426709,3.656755,-17.131161
195,0.382000,-1843.599149,6.052026,1.434023,3.657069,-16.661136
196,0.384000,-1829.105445,6.038594,1.441337,3.657376,-16.537445
197,0.386000,-1872.586557,6.025055,1.448652,3.657686,-16.908517
198,0.388000,-1965.346262,6.011016,1.455968,3.658007,-17.700138
199,0.390000,-2087.093376,5.996192,1.463284,3.658344,-18.739140
200,0.392000,-2147.966932,5.980697,1.470601,3.658696,-19.258640
201,0.394000,-1843.599149,5.966093,1.477919,3.659029,-16.661136
202,0.396000,-1092.825281,5.955348,1.485237,3.659278,-10.253958
203,0.398000,-34.784890,5.951222,1.492556,3.659387,-1.224538
204,0.400000,1084.129059,5.955062,1.499875,3.659324,8.324383
205,0.402000,2275.511528,5.967355,1.507193,3.659080,18.491758
206,0.404000,3400.222958,5.988122,1.514511,3.658654,28.090156
207,0.406000,4403.187275,6.016669,1.521828,3.658062,36.649551
208,0.408000,5293.100700,6.052135,1.529143,3.657321,44.244160
209,0.410000,6185.912866,6.094112,1.536457,3.656441,51.863506
210,0.412000,7049.737625,6.142500,1.543769,3.655422,59.235472
211,0.414000,7716.448009,6.196468,1.551078,3.654284,64.925243
212,0.416000,8052.701941,6.254083,1.558386,3.653067,67.794867
213,0.418000,8052.701941,6.312907,1.565691,3.651823,67.794867
214,0.420000,7716.448009,6.370484,1.572993,3.650606,64.925243
215,0.422000,7299.029333,6.425291,1.580293,3.649448,61.362951
216,0.424000,6933.787993,6.477225,1.587591,3.648352,58.245946
217,0.426000,6725.078655,6.527051,1.594886,3.647300,56.464800
218,0.428000,6571.445393,6.575540,1.602180,3.646277,55.153679
219,0.430000,6356.938574,6.622675,1.609472,3.645283,53.323057
220,0.432000,5945.317380,6.667514,1.616761,3.644337,49.810241
221,0.434000,5359.771738,6.708709,1.624049,3.643470,44.813137
222,0.436000,4713.352540,6.745407,1.631335,3.642700,39.296532
223,0.438000,4078.528305,6.777430,1.638620,3.642030,33.878880
224,0.440000,3519.071331,6.805099,1.645903,3.641454,29.104419
225,0.442000,3066.867766,6.829080,1.653186,3.640957,25.245270
226,0.444000,2632.056646,6.849828,1.660467,3.640530,21.534549
227,0.446000,2130.574488,6.867166,1.667748,3.640176,17.254851
228,0.448000,1498.648993,6.880376,1.675028,3.639911,11.861937
229,0.450000,791.356238,6.888712,1.682308,3.639751,5.825832
230,0.452000,150.734522,6.892141,1.689587,3.639696,0.358703

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.738000,-166.677596,-1.422443
2,-3.736000,-152.183892,-1.298752
3,-3.734000,-146.386410,-1.249276
4,-3.732000,-157.981374,-1.348229
5,-3.730000,-143.487670,-1.224538
6,-3.728000,-155.082633,-1.323490
7,-3.726000,-163.778855,-1.397705
8,-3.724000,-189.867522,-1.620348
9,-3.722000,-169.576337,-1.447181
10,-3.720000,-146.386410,-1.249276
11,-3.718000,-131.892706,-1.125585
12,-3.716000,-146.386410,-1.249276
13,-3.714000,-163.778855,-1.397705
14,-3.712000,-178.272559,-1.521395
15,-3.710000,-178.272559,-1.521395
16,-3.708000,-163.778855,-1.397705
17,-3.706000,-140.588929,-1.199800
18,-3.704000,-120.297743,-1.026633
19,-3.702000,-123.196484,-1.051371
20,-3.700000,-137.690188,-1.175062
21,-3.698000,-160.880114,-1.372967
22,-3.696000,-172.475078,-1.471919
23,-3.694000,-175.373818,-1.496657
24,-3.692000,-152.183892,-1.298752
25,-3.690000,-140.588929,-1.199800
26,-3.688000,-131.892706,-1.125585
27,-3.686000,-140.588929,-1.199800
28,-3.684000,-160.880114,-1.372967
29,-3.682000,-169.576337,-1.447181
30,-3.680000,-178.272559,-1.521395
31,-3.678000,-166.677596,-1.422443
32,-3.676000,-157.981374,-1.348229
33,-3.674000,-134.791447,-1.150323
34,-3.672000,-140.588929,-1.199800
35,-3.670000,-157.981374,-1.348229
36,-3.668000,-166.677596,-1.422443
37,-3.666000,-178.272559,-1.521395
38,-3.664000,-160.880114,-1.372967
39,-3.662000,-146.386410,-1.249276
40,-3.660000,-123.196484,-1.051371
41,-3.658000,-123.196484,-1.051371
42,-3.656000,-123.196484,-1.051371
43,-3.654000,-155.082633,-1.323490
44,-3.652000,-181.171300,-1.546134
45,-3.650000,-184.070041,-1.570872
46,-3.648000,-169.576337,-1.447181
47,-3.646000,-137.690188,-1.175062
48,-3.644000,-126.095225,-1.076109
49,-3.642000,-128.993966,-1.100847
50,-3.640000,-166.677596,-1.422443
51,-3.638000,-178.272559,-1.521395
52,-3.636000,-175.373818,-1.496657
53,-3.634000,-172.475078,-1.471919
54,-3.632000,-155.082633,-1.323490
55,-3.630000,-137.690188,-1.175062
56,-3.628000,-131.892706,-1.125585
57,-3.626000,-149.285151,-1.274014
58,-3.624000,-163.778855,-1.397705
59,-3.622000,-160.880114,-1.372967
60,-3.620000,-157.981374,-1.348229
61,-3.618000,-155.082633,-1.323490
62,-3.616000,-157.981374,-1.348229
63,-3.614000,-152.183892,-1.298752
64,-3.612000,-152.183892,-1.298752
65,-3.610000,-155.082633,-1.323490
66,-3.608000,-149.285151,-1.274014
67,-3.606000,-143.487670,-1.224538
68,-3.604000,-155.082633,-1.323490
69,-3.602000,-166.677596,-1.422443
70,-3.600000,-157.981374,-1.348229
71,-3.598000,-155.082633,-1.323490
72,-3.596000,-149.285151,-1.274014
73,-3.594000,-146.386410,-1.249276
74,-3.592000,-155.082633,-1.323490
75,-3.590000,-157.981374,-1.348229
76,-3.588000,-163.778855,-1.397705
77,-3.586000,-172.475078,-1.471919
78,-3.584000,-175.373818,-1.496657
79,-3.582000,-155.082633,-1.323490
80,-3.580000,-143.487670,-1.224538
81,-3.578000,-140.588929,-1.199800
82,-3.576000,-146.386410,-1.249276
83,-3.574000,-155.082633,-1.323490
84,-3.572000,-166.677596,-1.422443
85,-3.570000,-163.778855,-1.397705
86,-3.568000,-140.588929,-1.199800
87,-3.566000,-126.095225,-1.076109
88,-3.564000,-134.791447,-1.150323
89,-3.562000,-155.082633,-1.323490
90,-3.560000,-169.576337,-1.447181
91,-3.558000,-175.373818,-1.496657
92,-3.556000,-146.386410,-1.249276
93,-3.554000,-134.791447,-1.150323
